scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
F2 L F' D' R2 D2 U R2 U D2 R2 D2 F U' L U2 D F U2 R',x2,B' F2 U' L2 F D2,B2 D2 R' U R2 D U F' L' U2,R2 B R2 B2 R' B' D B' D' B2 R B,L2 D' B' L' D' L B2 D B U' L' U L2,R2 U' B U R D L B' L' D' R,52
D2 B U' D' B' L B2 U D' F2 R2 U2 B F2 L D2 F R F' U,x2,U2 R B2 L' F,B2 R' F U F2 R' F' L U' F2,R D R D2 L D' B2 L' D' R' D',D2 L D' L2 D' B2 D2 F D' B2 D L F' D2,R2 U' B U R D L B' L' D' R,51
D' U F2 R2 L' B' R F R U L' U' R' D F' L2 D F' R2 B2 F' U' F2 L2,x2,R' B F2 L U2,D R U B R D F' R2 B' U',L2 R U L2 D' B2 F R' D L U2 L',F R' U2 R F' L' F' D' B' D' B' D' F L',L' D' L R' B2 L' R D' L,50
U' D F2 B U2 F U D L' U B' L R' U2 L2 B' U' B' D L2 R F L2 B2 D',x2,L2 B2 U' L' U2 F,U R' D' R' U' B F' R F,L' B F2 U B' U' F2 U R2 U' L,D' L2 D L2 D R' D2 R D R' D B L2 R,L B2 F2 R' B R B2 F2 L' B',50
R' D' L' U2 R D2 B2 F D' F R2 L' D2 B U F2 L B U D2 F' B U' L',x2,D' R2 B F2 L B2,F D2 B2 F' U2 L' D L U2,U R' D2 U' L2 F L2 F' D2 B,D2 L D' B L B' U B U' L2 B' D' B,R2 U' B U R D L B' L' D' R,49
F2 R' B' R' L F' L2 B' L D' F B D F U' F L B' D2 L D' L' R2,x2,D R2 U2 F2 L F,D2 B' U' L' D' L' U R2 B,R F2 D F R2 D2 R2 F' D' F2 R',F2 U' B2 U R' U' B' R D' R' D B' U F2,L U' L' D' B2 U B U B' U2 B2 D U,53
B D' B2 F R' B2 F2 R F B2 U2 L' F' R2 U L2 D L' U B2 L' B U2 B2 U',x2,B' L2 F U' B,B' D2 R' B' R B' R2 B2 R D,U' B2 R2 D2 F' U L2 F' D2 B' U',L' R2 U L U2 L' R B U' L F U F' R,L' D' L R' B2 L' R D' L,49
L' D' R2 D R F B2 D L2 R' B U2 D R2 D' R U' D R' B L' B,x2,U2 B' L2 B U',R2 F' D' R F' R B2 F2 R,U' B2 R B' R' U' B U R' B2 U,D B2 F' L B L' B' D F D' B' L' D' L,B L B2 F2 R' B' R B2 F2 L',49
D F2 D' B U' F' B' U2 L2 B' L2 B2 R' L' D' B D2 B L' U2 F2 L2 U2 R,x2,L2 B' F L' B',B' F U2 L' D2 U2 B F',R2 U' B R' D' U R' F2 D' F2 D2,B2 D B F' D U' L' D' L U F D' B,,37
D2 B' U R' F' R F2 L' U' D2 F2 U' B2 U' D' B L D R2 B2,x2,L2 B' U2 L B2 U',R D' B' R U' L B2 U B',B2 R2 U B' U B U B' U2 R2 B2,R2 F' L2 U2 L' F2 L U2 R' D2 L2 R F R2,L' D' L R' B2 L' R D' L,49
