scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
F2 L F' D' R2 D2 U R2 U D2 R2 D2 F U' L U2 D F U2 R',x2,R U' B' L D' L,U2 F' U R' D U R F,L F U' L D R2 U' F' D' U2 F L',L2 R2 B' L R' U F2 L R' D2,R D B F' R2 B' F D R',45
D2 B U' D' B' L B2 U D' F2 R2 U2 B F2 L D2 F R F' U,x2,U' L' D2 B2 R B',F L2 U' B2 L2 U R U' R',D2 U B' D B D U R' D R U2,U F2 U2 F' L' R U' B2 U2 B L R',U2 L2 B D2 L2 U2 F R2,46
D' U F2 R2 L' B' R F R U L' U' R' D F' L2 D F' R2 B2 F' U' F2 L2,x2,B2 R' U' L B',D2 F2 U L D2 L' U' R D2,D2 U R' D2 R' D2 R U',D' B D' U2 L2 D2 F D' U2 B' D R2,D' B F' R F R' B' F D F',44
U' D F2 B U2 F U D L' U B' L R' U2 L2 B' U' B' D L2 R F L2 B2 D',x2,D B L U F D',U' B2 R' D2 L R B' U B' F,D F' R B' R' F R' B' D2 B2 R' D',U2 B D' U R' U2 R D U' B',D' B F' R F R' B' F D F',48
D2 B' U R' F' R F2 L' U' D2 F2 U' B2 U' D' B L D R2 B2,x2,B' F D L2 R,U2 L F' L2 B L F' U2,U' F' D R' D' F U F D F' D',L2 B' U2 L2 F' L2 D2 B' D2 F U2 L2 B,F D' B F' R F' R' B' F D,47
F2 R' B' R' L F' L2 B' L D' F B D F U' F L B' D2 L D' L' R2,x2,L D2 R' B2 R',F L2 B2 U L2 U F U' F2,D2 U2 R B L U' L' U' B' D2 U',D B D2 R U L D U' F' R' B U R U' B2,F D' L B F' D' R F' D R' B' F D L',54
L' D' R2 D R F B2 D L2 R' B U2 D R2 D' R U' D R' B L' B,x2,U' L' U2 F D F',U L' F U' B2 U2 L U2 F,R' D2 U' F2 R F2 D2 L B2 L' U R,U2 R B' U R' U R2 B2 D L' D' B' R' U2 R',D' R' D L R B2 R2 B' R B R B2 L',55
R' D' L' U2 R D2 B2 F D' F R2 L' D2 B U F2 L B U D2 F' B U' L',x2,L' R B L F2,L' F U R' U L F D' R,U2 F D L' U2 R' U2 L D' F' U2,R2 D B' U2 F2 R' B F2 L' D' L U2 L' B R2,D' B F' R F R' B' F D F',50
B D' B2 F R' B2 F2 R F B2 U2 L' F' R2 U L2 D L' U B2 L' B U2 B2 U',x2,F D' U2 R' B' U' B',B' R' D2 F2 R U2 L U2 B,U B2 F L' F L B2 F2 D R' D' U',D2 R' B2 R B2 U R B' F2 D2 B2 U B D L2 D',,44
D F2 D' B U' F' B' U2 L2 B' L2 B2 R' L' D' B D2 B L' U2 F2 L2 U2 R,x2,F U' L' F D,U2 B2 U L2 U' L B2 U2,U2 R' F D F2 R F D R2 D' U2,D' R' B' D' R F D2 L2 R2 B' R2 U' F U F L2,F D' L B F' D' R F' D R' B' F D L',54
