scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
U2 R2 D' U' F R2 D' L2 F2 B U2 D' R2 F R L2 B' D2 B' R' F' B' D2 L B2,x2,D' L2 U2,L R2 B F' R D' U2 R B',U' R' U' L B D B L' D2 U2,R D R2 F2 R2 D R2 F2 R,D L' D2 U2 R D' R' D2 U2 L,41
B2 L R2 B2 L2 B U' B R2 D2 U' L' R B L F B2 R B2 U2 L2 F2,x2,D' F' U' B' U' R',R2 D2 U2 F' L2 R' B D2 F2 U2,F2 D L' B R U R' B' F L D' F2,L R2 B' R U2 R' B L F2 L2 R2,D' B D L U R B' R' U' L',49
R' U F' U F' D' U2 B R2 U F D2 B F2 U2 B U R B' D L B2 L B2,x2,L' F R B' F U' R,F D' L' D2 U' R' D' F2 U,D2 R' F2 U' R' U F2 D' R D' F',R' F2 R2 D R' B' D' B D R' F2 R,B R' B2 F2 L B' L' B2 F2 R,49
B D F2 B' U L' R' F L2 F L2 B U' B L2 F' U2 F D' R D' F U',x2,U' R2 B L F2 U,D F2 U' R D' L2 F2 L2 U,D2 B2 U2 L F2 U2 B2 R,L' R2 F U' R2 U2 L' U L U2 L D2,,35
U2 L R' D' F2 B2 D2 R F R' B' D2 U L2 F2 L D B D B' U' L D',x2,L' U R F' R B',R B' L R2 U R2 B R' F,D2 F U' F D' F' D R' D2 U,L' D2 R D' F' D F R F' R2 D2 L,R' B2 F2 L U L' B2 F2 R D',47
L2 R' B2 U D R B' D2 R L2 B' F D2 B' L2 U2 R' F D B2 D' U' R2,x2,F U' B2 L R,B' L' B U F2 L' F2 U' F2,D' F D2 F' D U B' L' B U',R' D' F2 L D B D' B' L' D' F2 D R,L' D2 U2 R F R' D2 U2 L B',47
U L R2 D2 L F' B2 D B' L2 B D L2 F L' F L2 D' L F D R,x2,D2 L' B2 R D' L,B L F L' B' F,F' D2 R D' F2 R' F' L D' L' F',R D' R' B L' U2 L B' R' F2 R,B R B R2 F' U' B' U B F R2 B2 R',47
D2 F' R D' F R' L B L' B L2 U2 D F U L2 U2 F' U' F2,x2,L' B' L2 R2 D',D F2 D' F U B U' L' F,R2 D B R2 U F' D R D' U' B',R F2 U L2 U' F2 L2 D' F2 D L2 R',B R B R2 F' U' B' U B F R2 B2 R',50
R' B' L' R' B' D F2 B L' U2 D2 F2 L R2 B' D2 U' R2 U2 F' D' L2,x2,B F R' B2 R' D B',D2 L D F D2 L' D2 F' L',L' F2 L2 D' L2 F D' F' D L F,R2 D2 R2 B' D' B2 U2 R2 U R2 U2 B2 D B,R' B2 F2 L U L' B2 F2 R D',51
R' D R U2 B' U B F2 L' R2 D' B2 F2 R2 U' R2 B' D L B2 D' U2,x2,D2 B' U R2 B' L',F' U L2 U' B' F' L2 B,D2 F' D B F R' B' D R F' D,B D B2 D' B' R D' L' F' L' R2 U' L2 R,B' D2 B2 D U R D' R' U' B2 D B D,52
