scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
B2 L R2 B2 L2 B U' B R2 D2 U' L' R B L F B2 R B2 U2 L2 F2,x2,D2 R U B D U,D U' L F2 U F' D' L',D2 L' U2 F' R' D F R D2 U2,R2 B' R B R B2 D' R' D R B2,B U2 B' U B F' U B U' F U B2 U,48
U2 R2 D' U' F R2 D' L2 F2 B U2 D' R2 F R L2 B' D2 B' R' F' B' D2 L B2,x2,L' D F U R2 B2,D2 F2 L F2 L2 F L D L,R U2 L F L' U' R' D2 L2 D F2 D,F U' L D' F D L F D' F' L2 U F',B U2 B' U B F' U B U' F U B2 U,53
B D F2 B' U L' R' F L2 F L2 B U' B L2 F' U2 F D' R D' F U',x2,F R D2 F D' R2 B,U2 L' R U' B L' B' U2 B2 L R',L2 B R B U B2 F2 U F' L' U2 L2 D,U2 B D' R' U F' U' F R D B' U2,B' R D' R D R2 B R' F' U F R,55
R' U F' U F' D' U2 B R2 U F D2 B F2 U2 B U R B' D L B2 L B2,x2,D2 L2 U R2 B',B' D2 F U2 F D B' U2 B' D,R2 D2 L2 B D2 L2 D2 B L2 R2,R' D2 R2 B2 D B2 R2 D' B' D2 R D B,U2 F R F D2 B2 L B L' B D2 F2 U2,51
U L R2 D2 L F' B2 D B' L2 B D L2 F L' F L2 D' L F D R,x2,D B U R F2,F2 D' F L D L2 B2 D' B2 F,B2 U2 R U2 B2 D' U' F D U,B' R' U2 R B' R U2 R' U2 B R' U2 B,D B D' L D B' L B L B' L' D' L',51
U2 L R' D' F2 B2 D2 R F R' B' D2 U L2 F2 L D B D B' U' L D',x2,B F D2 R F2 R,L D2 L2 R2 B' U' R2 D' L',R2 U2 B L R B2 L R F D2,D2 F' L U' F2 D' L2 D F2 L' U F D2,U2 F R F D2 B2 L B L' B D2 F2 U2,51
R' D R U2 B' U B F2 L' R2 D' B2 F2 R2 U' R2 B' D L B2 D' U2,x2,B' F L U' L R U2,D L D' F2 D2 L2 F D' L2 D',B D R' D2 R F2 L' F2 D B' U2 F U2,R2 B2 R2 B U2 B R2 D B' U2 B D' B2,U2 F R F D2 B2 L B L' B D2 F2 U2,56
L2 R' B2 U D R B' D2 R L2 B' F D2 B' L2 U2 R' F D B2 D' U' R2,x2,L2 U2 B' R' F2,R2 U2 R D' L' B R D F',D U' F2 L' D2 F2 D2 L' F' D' U L' D2,U2 B' L U2 L' U' B' U F R2 B2 F' U2,U2 R2 F2 L2 B D B' L2 F U' F U R2 U2,54
R' B' L' R' B' D F2 B L' U2 D2 F2 L R2 B' D2 U' R2 U2 F' D' L2,x2,B' F D F D2 R',D' F D' B2 U' L' D2 L2 R' U,D B' L' B F2 D' U L D L U',U R2 B' D B U' B' D' B' R2 B2 R2 B2,D B D' L D B' L B L B' L' D' L',53
D2 F' R D' F R' L B L' B L2 U2 D F U L2 U2 F' U' F2,x2,U R D2 B2 U2 R,F' L2 D2 L2 D L F L',D' L' D2 U' F D F U L' D' L',L2 D2 B' D' F D' F' D L2 U2 R2 F' U2,D B D' L D B' L B L B' L' D' L',51
