scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
U2 R2 D' U' F R2 D' L2 F2 B U2 D' R2 F R L2 B' D2 B' R' F' B' D2 L B2,x2,L' D2 B U2 F' L U',L2 U2 B D' F D B' U2 L2,L2 F D' L U' B U L' D F' L2,U2 L' D' U' R' U R F R F' D L U2,R B2 F2 L' D' L B2 F2 R' U,50
B2 L R2 B2 L2 B U' B R2 D2 U' L' R B L F B2 R B2 U2 L2 F2,x2,U' R' F' L2 R',R U' L2 U F D U2 F' L2 R2,U2 L2 D2 U' R' B' R2 B D2 U L2 U2,F' L' F R2 U' B2 U R' F' L U2 F R',U B U' B' F' L2 B2 L B' L' B' L2 F,53
L2 R' B2 U D R B' D2 R L2 B' F D2 B' L2 U2 R' F D B2 D' U' R2,x2,D' R' F L' U R,R2 D' F' R' F R B' D B,U R2 B D B' U2 B U B2 D' B',D' R B' R' B R' F U' R F R' U F' D,B' R B2 F2 L' B L B2 F2 R',50
R' U F' U F' D' U2 B R2 U F D2 B F2 U2 B U R B' D L B2 L B2,x2,B' F' U F2 U',R' B2 L D B' L D' L' B',D2 L2 D2 R' D' F D' F' L2 D2,U2 B U' B' L R U2 L' U R U' R B2 R2,U' R B2 F2 L' D L B2 F2 R',48
U L R2 D2 L F' B2 D B' L2 B D L2 F L' F L2 D' L F D R,x2,F L U B D2 F2,R B2 D B' D',R2 U2 B R' B' D' R2 D U2 R2,R' U2 R F' L F' D2 F L B L2 F,L D2 U2 R' F' R D2 U2 L' B,43
R' D R U2 B' U B F2 L' R2 D' B2 F2 R2 U' R2 B' D L B2 D' U2,x2,F R' B' U L2,B2 R2 D2 R B' D B D2 B2,U2 B L2 F' R2 F2 R' F' R' D2 F L2,U' B R' F R2 U R' U' B' R2 F' R U,U' B' U' B' U' B U B U B,49
B D F2 B' U L' R' F L2 F L2 B U' B L2 F' U2 F D' R D' F U',x2,L2 F' L B2 R U,R2 B' R B2 U L B2 L' U',B2 U R U' R B' R2 U B2 R2 U',L2 D2 L B U R' B U2 L U' F' R U2,U' B' U' B' U' B U B U B,49
U2 L R' D' F2 B2 D2 R F R' B' D2 U L2 F2 L D B D B' U' L D',x2,R2 F' D' F2 L2,D' L' B L2 U' L' D U,R U B L R' U L' R B' U' R',F R F R' D2 R F2 L' U2 F R' F2 L F,U B' U' L' D' R' B R D L,48
R' B' L' R' B' D F2 B L' U2 D2 F2 L R2 B' D2 U' R2 U2 F' D' L2,x2,D' U R F' D2 R,R B' R B2 D' B' D2 B D' R2,D U2 B L B L' U2 B' U2 B' D' R',U2 L' B U' L F L' R B' L U F' U,U' L U2 L2 D' U' B' U B D L2 U' L',54
D2 F' R D' F R' L B L' B L2 U2 D F U L2 U2 F' U' F2,x2,L2 F2 L B F',U2 R2 B2 R2 B' D' R B' D U2,F D' B' R' B R' D R2 F',B2 L' D F' R' B' L2 D' R D L2 F L B2,U' R B2 F2 L' D L B2 F2 R',48
