scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
U2 R2 D' U' F R2 D' L2 F2 B U2 D' R2 F R L2 B' D2 B' R' F' B' D2 L B2,x2,L2 B L F' L R,D2 L2 D' U2 F' D' R2 U L U',B' R2 B F' U2 F' R' F' U' F',B L D L D B' L' U' F' L' F' U,F L R F' L' F R' F2 L F' L' F,50
B2 L R2 B2 L2 B U' B R2 D2 U' L' R B L F B2 R B2 U2 L2 F2,x2,R D' L2 D2 B D2,B' F2 D B F' R F',F L2 U F' D' B2 D' B' D2,B2 L2 F' L R2 B' U' B L' R2 F L2 B2,F L2 B2 R D R' B2 L U' L U F',47
R' D R U2 B' U B F2 L' R2 D' B2 F2 R2 U' R2 B' D L B2 D' U2,x2,U F' R' B' F2,B2 D2 F' D U2 B U' R2 D,R2 U R F' U F2 U' R F' U',B2 L' D2 B' L B' U2 R' F2 U F' U,U F' R2 F U' L2 U F' R2 F U' L2,48
L2 R' B2 U D R B' D2 R L2 B' F D2 B' L2 U2 R' F D B2 D' U' R2,x2,F R' U L' U2 B F,L2 F' L' F D F D' L,L2 F' R2 B' R2 B R2 F L2,U B' U' B U' F U2 B2 R2 B2 U F' U2,F L R F' L' F R' F2 L F' L' F,49
U2 L R' D' F2 B2 D2 R F R' B' D2 U L2 F2 L D B D B' U' L D',x2,L B' D' L' D',B2 D2 B2 U R' D R' B' D',R' F2 U' F' R F' R' F' D R2 D',F2 L' B' R F' U F R' B L F2,F L R F' L' F R' F2 L F' L' F,48
R' B' L' R' B' D F2 B L' U2 D2 F2 L R2 B' D2 U' R2 U2 F' D' L2,x2,U2 F' D U B R2,B2 F R B' U' B' F2 L' F,L' F' U' F L B' R B F2 R2 F2,L' U' L' D' L' D L' U' F2 U2,,36
U L R2 D2 L F' B2 D B' L2 B D L2 F L' F L2 D' L F D R,x2,B U F2 L',B2 D2 B2 U' R D' F L2 D,U' R2 U2 R' B' R B R' U2 R2 U',L2 D2 R D B2 R B' D B' D' R' D L2,F L F L' F2 L2 B F D F' D' B' L2,50
R' U F' U F' D' U2 B R2 U F D2 B F2 U2 B U R B' D L B2 L B2,x2,B' D' U' R' B L2 F',F R U2 F' R' D B D',B F L' B L B' U B' F',U B2 R U R' D' R F' U' R' D B2 U',D L F2 L' D' U2 F2 U' B L2 B' U F2 U2,51
D2 F' R D' F R' L B L' B L2 U2 D F U L2 U2 F' U' F2,x2,B' L' D B' F' R2,D L U2 F2 U' F L' D',F R' U' L F L' R U' F',U L2 U2 B D R' D2 R D2 B' U2 L2 U' F2,L D L D2 B2 U R U' B2 D L2,48
B D F2 B' U L' R' F L2 F L2 B U' B L2 F' U2 F D' R D' F U',x2,D' U L2 B F',L2 F R F' L D' B' D U2,U' F R F D B R' B' R D' F2,B L2 D' L' D2 F U L2 U' L' B' F' L2,U2 F2 U' B L2 B' U F2 D U2 L F2 L' D',52
