scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
R B R' D2 B L D2 L2 B F D' F U B F2 U2 B F2 L' D2 U L2 R2 U2 F,x2,B R' B2 U' F R,F' D' F2 U B D B' U',R2 U' R D' U F' D R2,L' D' R2 F R' F' U' R' U R' D L,F U' R' U B F' L' U L B',44
B' R' L' U2 D' L' D' U2 B R2 L' U2 L R2 U' R2 L2 U2 D' L2 D B F2 L2 D2,x2,B U F D B,D L' D F' D2 F' L D',B F R' F' R B' R' D' R2 F2 R' D,B' R B2 D' B' R' U' B U R D B R' B,F' R D' U F2 D U' R F,48
D2 F2 D2 L2 F2 U2 B' F D F R2 D' B2 U2 B' D U' F2 D' R L' U,x2,F' R U' R F',F U2 B' U2 L' D' L D,F U R B2 F2 U2 B2 F2 R' U' F',U L B' D L F L F' D' B' L' B2 L' U',F' R D' U F2 D U' R F,47
B L2 B' R2 U2 L' F R' D' R2 U' L U2 R D F2 L' U' B' L',x2,D2 L D2 F R2 U B',L2 U2 B D L' D L R2 U2,L B2 U2 L' B2 F D2 F' U2 L' U2,B2 D2 B' F U' L2 D2 U F' U' B U R2 B2,U' R2 U B F' L' U2 L B' F,51
R' U L U F L' U' D R' U2 L' F' U' L U' L' F' U' R2 D2 U2 R2 D2 F' D2,x2,B' D R' D2 B,B L B D L' R F' D B',F2 D2 L2 R' D B D' B' L2 R D2 F2,D2 B' R D2 F' R' F D' R2 D' R' B R2 D2,B F' L' U2 L B' F U' R2 U,50
L U D2 R' L' F2 R2 L2 U R B2 L' D2 U L2 U L2 R' F2 L B,x2,D L' D2 L' R',B R2 D B' L2 F' L2 D',D R2 D2 F R D R' U' R' U2 F2 U',L U2 L' B' L U B' R B2 R' B' U L',B F' U F U' B' F R F' R',48
U' R' L2 F' B2 R2 D' L2 B2 U2 D2 F2 U2 F2 D R' D U2 R2 D' U2,x2,L2 B2 U B R F',L2 D L' B F2 D' U B' R' F,D' B U F' R F2 R U' R2 B' R' D,F' L' R' B' D' B R' D L U' B U R F,F2 D' B' F L' B2 U2 B2 L B F' D F2 R2,56
B' R2 F L U D F2 B L2 B F' U B R U2 F2 L' F B R2 B U' F2 D',x2,B' D L U2 B' U' F',B D' B' L' F2 D2 F L,R B2 L U L' B D B D' R2,L' F U' B' U B L' D' R2 D L B' F' L,F2 U L2 B2 R2 D B2 L2,47
R' F L2 R F2 B2 D F D' L D' B2 L' D R' U B2 D R' L U R',x2,D2 L U' B' L2 F,R B' D' B2 R D' B R' B2,D2 U2 F' L' F' L D F R' D R U2,L' F2 L' F' R2 F L D' F' R' F D F2 L,F2 D' B' F L' B2 U2 B2 L B F' D F2 R2,55
B2 U2 B2 D F U' F' D' U2 L' B2 R' L2 U R D2 U F R B2 D2 R,x2,U2 B2 D' F D' B2,D2 B D' B' F D' F',D2 F' D2 U2 B U2 B R' B R B2,D2 B L' U F2 U' L B2 R' F D2 F' R B D2,F' R D' U F2 D U' R F,48
