scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
R' U F' U F' D' U2 B R2 U F D2 B F2 U2 B U R B' D L B2 L B2,x2,L2 F R2 U' B' U',L' U2 F' D F2 D2 U2 L,L2 U2 F' L2 R B2 L2 R' U2 F L2,B D B2 D L U' L U L2 D2 B',B2 D' L D L2 F2 R U R' F2 L B2,48
B D F2 B' U L' R' F L2 F L2 B U' B L2 F' U2 F D' R D' F U',x2,F' R' U' L2 B' L,L D2 L2 F' L2 F2 D2 F2 L',U2 L2 R2 U' L R2 D L B D' B' U2,D L' D' L2 R' B R B' L2 D2 L D2 B,B' D2 B2 D U R D' R' U' B2 D B D,53
U2 L R' D' F2 B2 D2 R F R' B' D2 U L2 F2 L D B D B' U' L D',x2,R F' L2 U R B2,B' U B R2 D2 B' D2 R2 U',L2 F2 L D' F' D' F' L2 B' L' B,U' L D' U' F' D' F D2 U B' L' B U,R' F' L2 B' F' L' B F2 R B' U2 B,51
R' B' L' R' B' D F2 B L' U2 D2 F2 L R2 B' D2 U' R2 U2 F' D' L2,x2,U R' F' U' B',B2 U' F D2 F' D' U B2,F2 D2 U R' D' R D2 L2 D L' U',B R B2 R2 B' U' B' U2 R F R2 F' U',F L B L U2 R2 F R F' R U2 L2 F',50
D2 F' R D' F R' L B L' B L2 U2 D F U L2 U2 F' U' F2,x2,U F R U2 R,D' R' B D2 F2 D2 F2 R D',L2 B2 L2 F D2 F D' F2 L2 B2 L2,F2 L' B2 L B' L' D' B' D B' L F2,R' B2 U' B U B2 R2 F D F' R2 B' R,50
U2 R2 D' U' F R2 D' L2 F2 B U2 D' R2 F R L2 B' D2 B' R' F' B' D2 L B2,x2,R' B' L' B2 F2 U',R2 D2 U B' D2 U' B U' R2,R2 B' L B' U L2 R D2 R F' L D2,B2 R D' L R2 B2 R B' L' B' D' B',U F' L' U L' B U' L F' L F2 D' U' R D,54
B2 L R2 B2 L2 B U' B R2 D2 U' L' R B L F B2 R B2 U2 L2 F2,x2,U F L2 U' R B2,U B D' U' F' U R B' U' F,R2 D2 R D R' D L U' L' R B R,B' D2 L B' L2 D2 L2 U B U' L' D2,D' R' D U F2 L' F L' U B' L U' L F U',55
L2 R' B2 U D R B' D2 R L2 B' F D2 B' L2 U2 R' F D B2 D' U' R2,x2,R' D' F' U L' U2,B F L D B' L' R F' R',B D' L2 F U' F2 R2 U L2 B',B2 R2 B' D B2 R B2 D' B R' D2 R' D B2,D' R' D U F2 L' F L' U B' L U' L F U',54
R' D R U2 B' U B F2 L' R2 D' B2 F2 R2 U' R2 B' D L B2 D' U2,x2,D2 F R U' R,B' U R' D' B D B' U' B2,D R B2 R2 D2 R D' L U2 L',R2 F L U' L U F L2 F2 R2 D B' D2 B',D' R' D U F2 L' F L' U B' L U' L F U',53
U L R2 D2 L F' B2 D B' L2 B D L2 F L' F L2 D' L F D R,x2,F2 L' F R' U' B' U',R' D2 B2 U2 B D U2 B R,L R2 U R2 B2 R2 U B R2 B L',L F2 L' B L U B U' B' F2 L',U F' L' U L' B U' L F' L F2 D' U' R D,53
