scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
B2 L R2 B2 L2 B U' B R2 D2 U' L' R B L F B2 R B2 U2 L2 F2,x2,F' U' F' L D2 F',L2 D2 F D2 U' R' U' B2 U2 F,B L B2 U L B' U' L' R D2 R' U',U2 L2 B2 D' B' D F' D2 F L' B' U2,U F U' F' R2 D' F' D F R2,50
L2 R' B2 U D R B' D2 R L2 B' F D2 B' L2 U2 R' F D B2 D' U' R2,x2,D F' D2 B' D2 U2,L' R2 F L U' R' D' R',D L' B2 F2 L U2 F L' R U' F2 D',F D F L R' D L' R F2 D' F',F R' U' B' R2 B R U F' R2 F2 R2,49
R' U F' U F' D' U2 B R2 U F D2 B F2 U2 B U R B' D L B2 L B2,x2,D' L2 D2 L F' R2,B L2 B L B D B2 D L' D',B D B2 F2 D R2 D U' F2 U2 B',F U2 B2 R D2 B2 U2 L F,F' D B F' R' F R B' F D',46
U2 R2 D' U' F R2 D' L2 F2 B U2 D' R2 F R L2 B' D2 B' R' F' B' D2 L B2,x2,F D F R B' U2,R U B' U L U' B U2 F2,R' U2 L' F' R' F' L2 F D F R2,F' D B' D F' D B2 R2 B' R' F' R2 F',R F' D U' R2 D' U F' R',48
R' D R U2 B' U B F2 L' R2 D' B2 F2 R2 U' R2 B' D L B2 D' U2,x2,F R' F' D' F' U2,U2 B2 L' D' L D B2 U2,L2 B' F D2 L' D2 U' B F' L' U,L2 F2 L' U B' U B' R D B2 U2 L' F2,U' L2 R2 D B' D' L2 R2 U F,48
U L R2 D2 L F' B2 D B' L2 B D L2 F L' F L2 D' L F D R,x2,U2 L' F2 U' L' F,U B U' L' U B2 D2 U' L D',L2 R2 D' L B2 F2 L' B R' D2 U2 R,F2 L' U L' U B' R B U2 L2 F,D F' R D2 B U' B L U B2 D F,51
U2 L R' D' F2 B2 D2 R F R' B' D2 U L2 F2 L D B D B' U' L D',x2,F' L F D' B' U R',F2 U' F2 D R' B' U R D',U B' F R' B2 F R B2 F2 L' B,R' D' R B R2 D R D' B' D2,L' B F' D L' D' B' F L U,47
B D F2 B' U L' R' F L2 F L2 B U' B L2 F' U2 F D' R D' F U',x2,L' R' U2 R2 U' B2,F2 L F' U' R2 U L' F2,L2 D' R' D2 U2 R F R D2 U2 R,F' D' F D' L' B F' U2 B' L F R2 D2,L' U' F2 L' U' R B U2 B' L R' U L F,52
D2 F' R D' F R' L B L' B L2 U2 D F U L2 U2 F' U' F2,x2,D B F' D2 B2 R,B L B2 R D' F2 R' B,R' B D U' F' D' U R D' L,F R' D' U F2 D U' R' F',L2 F' D' U L2 D U' F' L2,42
R' B' L' R' B' D F2 B L' U2 D2 F2 L R2 B' D2 U' R2 U2 F' D' L2,x2,F2 D' L' R' F2 U,R2 U F' R2 B U B' U',U' L' U' R' F' R' D L D L' R2 U2,F2 D L' F D' B R F R' B' D F2 L F2,R2 F2 R2 F U' R' B' R2 B U R F',52
