scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
F2 R' B' R' L F' L2 B' L D' F B D F U' F L B' D2 L D' L' R2,x2,L' B L' D R F',B L' F' R' B' R F D,L2 F' D2 B D R B R' F2 U B2 F',D' R D U2 R D R D' R' D' U2 R',F L B' U L' B2 R B R' B U' F' L B,52
L' D' R2 D R F B2 D L2 R' B U2 D R2 D' R U' D R' B L' B,x2,R' B2 D L F2 R,B2 U' L U L' D L B2,F' D F U L2 R' U' L2 R U',D2 F2 D B2 D' R U R' F2 D B2 D,,36
U' D F2 B U2 F U D L' U B' L R' U2 L2 B' U' B' D L2 R F L2 B2 D',x2,D L F R,R D2 R' F2 R' F2 D',B' U' B' D' R F D R' U B,D' F' L D' F U B' L B U' L' D,L2 B2 U' B' F R' F2 D2 F2 R B F' U B2,47
D2 B U' D' B' L B2 U D' F2 R2 U2 B F2 L D2 F R F' U,x2,L U F' U' L2 F R,B D2 L D2 B D B2,B' D2 L2 B D' B' L' D2 B,R F' R2 B2 U R2 D' R2 B2 U' R2 F R',L2 B2 U' B' F R' F2 D2 F2 R B F' U B2,50
R' D' L' U2 R D2 B2 F D' F R2 L' D2 B U F2 L B U D2 F' B U' L',x2,D R D F' D F2 R,B' D' L D2 B2 L' B' D2,L B' F L' U B U L' B' U' F' D,L2 F D L2 D F' D' F D' L2 F' L2,R2 U R2 U' B R2 D' R2 D B2 U' B U,52
D2 B' U R' F' R F2 L' U' D2 F2 U' B2 U' D' B L D R2 B2,x2,D2 F L' B' F' U' R,D2 L B L2 B L2 D2 L',D' U L' R F2 L D R' D' U',F L U2 B' U2 L2 U2 B U2 L F',R2 U R2 U' B R2 D' R2 D B2 U' B U,49
D F2 D' B U' F' B' U2 L2 B' L2 B2 R' L' D' B D2 B L' U2 F2 L2 U2 R,x2,L' F U' L' F,F' D' F L2 D' L2,U L' B R B2 L2 D' B' L' F2 R' D' U,L2 B F2 R2 B2 L' B' R2 B2 L F2,U R2 U2 F' L F U2 B2 R B R' B R2 U',49
F2 L F' D' R2 D2 U R2 U D2 R2 D2 F U' L U2 D F U2 R',x2,D' F2 L R2 D F' U,B2 D' B L' B L' B2 L,F D2 B U' F2 U2 B U2 F L B2,B' D R F D L2 D' F' R' D L2 D2 B,D' F D' R' B' D L2 B2 D2 B' R F D' L2 F2,54
B D' B2 F R' B2 F2 R F B2 U2 L' F' R2 U L2 D L' U B2 L' B U2 B2 U',x2,B2 F' L2 U' L',L' B R2 U F2 U2 L U R2,B' D2 L' B2 F' R B' D R2 F,L' B2 U B U2 L U L2 B L2,B2 L2 D' B R F' D2 F2 L2 D F' R' D' B D',49
D' U F2 R2 L' B' R F R U L' U' R' D F' L2 D F' R2 B2 F' U' F2 L2,x2,R2 F R B U2,D' L F L' F2 D2 R' F,B' U2 B2 F2 D F' U F D B' R' F2,B R2 F L' R2 F L B' D F D F' D2 F',B2 U' F' U L B' L2 B L B' L U' F U B',54
