scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
U' B' U F R' F' L' D U' L B' R' U R2 B2 L2 D2 B2 U F2 B2 R' F2,x2,R' D2 L' B U,R D L B' L2 R' U2 L,D L2 R F R' F' L2 D' F',D B2 R B L' R2 F' R' F L R2 B D',F' L' F R2 F' L F R2,43
D2 U R L2 B U' R' B R' D2 R' F' U' F' R B D' L' U2 L B2,x2,D2 F D' U2 F2 L2,L F' U2 B2 R2 D2 B' L R2,F' R F R2 U2 B' D2 B U2 R,L2 F' R D' B2 L2 D U' L2 U R' F L2,L2 B' L' F2 L B L' F2 L',47
U' L B' D B2 U' R L2 F' R' F D L' F2 U' D B2 U2 R L2 U' D2 F' B,x2,L2 R' D L F' D,R F' D' F L R' B L B2 L2,U F' R' B D B' R F L' U',L' D' B F2 R' B2 F L' B D2 L F D,U B2 U' F' U B2 U' F,47
F L' B2 L2 F D B' R B F L2 R U B U F2 L D' U2 B2 F2 D2 U2 L',x2,D R' D2 F D L2,L2 B' R' D' R2 D L2 R',F2 L' B U' R U R' B' L,L' F' L2 R D2 R D' R' D' L2 R' F L,B L' B U2 B' L B L' U2 L B2,47
F' L B2 D2 L' F' L' U' R2 L' U' B2 D2 F' B' R' F2 U' R B2,x2,D B R' U2 R' D2 L,F D L D2 L B' L2 R' D,D2 F' D2 F' D2 F2 D2 F',D L' B R' D F D' F' R B' L D',F D' F' U' F D F' U,44
D' R' B L U' D' L' F R' B2 U2 L' D2 R D' U F2 D' L F L2 D',x2,L2 R2 F' D' L' D2,D R2 D' L2 R B L2 R',B F2 L' U F L' U' L2 B',D' U L U L' D U' F U' F',F' D L2 D' F R2 F' D L2 D' F R2,45
F' R2 B2 D2 U2 R2 L2 U B R2 L2 B' D' U' L2 U' B R F B2 U' R U2 B,x2,L2 B' U' B L,L' D' L R' B' L D B' L' B',B' R' D F R B2 L2 U L2 B' F2,F' U2 L' F U2 R2 D L D L' B D' R2 F,R2 F' L' F R2 F' L F,48
D L2 B2 D' B' U' D2 L2 D L2 B' U2 R' B L F' D2 B F R F U' R L2 F2,x2,F2 U2 L' B D' B,D2 R' F L2 R' U2 R2 B' L2,D2 B U F U' F R' B' F2 D2,U F' L2 U L' U' L F' U' F' U F L2 F U',R2 F' L' F R2 F' L F,48
F' U' L B' F2 L U F2 R F2 R2 U R L D' U R' L2 U' D' B2 R F2 D2,x2,F' D2 L2 U R',B2 U' R' U' F D' U2 R B,B' U F' U' F' L' U F2 L B F,U B R U' R' U F' R' F' R' D R2 B' F U',F U' B U F' U' B' U,48
D2 R F L2 R' D F U' D' B2 D L2 R U B R B2 U D2 B' R' L' F2,x2,L' B U' F2 L R2,F' L' U L2 B R2 B' D2 L' R2,F L' D F D' F' D' L D,U F' L2 U' R2 D' U L' D U' R2 U L2 F U',U' B U' B U' F' D U L2 D' B2 U2 F,53
