scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
U' D F2 B U2 F U D L' U B' L R' U2 L2 B' U' B' D L2 R F L2 B2 D',x2,B2 L' F2 L2 F L,B' D' R' B D' R D B2 D,D' L F D F' D2 F D' F' L' D,B F2 L D F' D2 F D B2 U B U' F2,L B D F U L' U' F' D' B',49
F2 L F' D' R2 D2 U R2 U D2 R2 D2 F U' L U2 D F U2 R',x2,B2 U2 B2 D2,D' L' D' L R D' R' D2,L2 B2 D2 B' U2 R' B D2 B' R2 U2 B' L2,F R F' D2 U2 B' R B D2 F' L U F R',L F R B U B' R' F' L' U',49
D' U F2 R2 L' B' R F R U L' U' R' D F' L2 D F' R2 B2 F' U' F2 L2,x2,U2 R' B2 U L2 F,D B' D B' L B L' B D2,U' R D' R' D U R B R' B' R',L B' L' U L R' B U' F' U2 F U' L' U',L U' L' D' B2 U B U B' U2 B2 D U,53
R' D' L' U2 R D2 B2 F D' F R2 L' D2 B U F2 L B U D2 F' B U' L',x2,B' F' R2 B' D2 U,B2 L2 F D' F' U R' U' L2,B2 L2 B R2 B' L2 B R2 B,U B' L F2 D R' D' R' F2 L' B,,35
D F2 D' B U' F' B' U2 L2 B' L2 B2 R' L' D' B D2 B L' U2 F2 L2 U2 R,x2,F D2 B' L U2,B' D' L' D B L D2 B D',B R F' L2 F R' B2 U2 B' R B2 U2,B' R B' R B F' U' F R' B,,36
D2 B' U R' F' R F2 L' U' D2 F2 U' B2 U' D' B L D R2 B2,x2,L2 D L B' U2 L',B R2 D' R2 B D R2,R' F' D2 L' F L' R' B' R' U2 L2 R',L D B' U2 B R2 B' U F2 L2 U B2 L,B U R D L B' L' D' R' U',48
B D' B2 F R' B2 F2 R F B2 U2 L' F' R2 U L2 D L' U B2 L' B U2 B2 U',x2,D2 B' D B2 L' U2,D2 R' B2 R B2 L2 D2 L2,R B' L B U2 B' L2 B L U2 R',B' F' U' B L B L' D2 B' U F U' L2 U,U' L U2 L2 D' U' B' U B D L2 U' L',52
F2 R' B' R' L F' L2 B' L D' F B D F U' F L B' D2 L D' L' R2,x2,F' U2 R D' U,U B' D' R B' D B2 U' B',U' R' F R' B2 R D2 F' R2 B R' U,L' F2 D' R' D' U2 R' F L B F2 L2 R2 D F',B U R D L B' L' D' R' U',51
D2 B U' D' B' L B2 U D' F2 R2 U2 B F2 L D2 F R F' U,x2,L' D' F L' R D2,R2 U L' D2 F2 D2 L U' R2,F R B2 R F L2 D2 B L' F2 U2,D2 R2 B2 R' U2 R' B U2 B' U2 F D B' F' D2,L U F' L2 R2 B D' B' L2 R2 F L',53
L' D' R2 D R F B2 D L2 R' B U2 D R2 D' R U' D R' B L' B,x2,L2 D2 U' L' R' D,B D' B U B2 D U',R2 B L' B L R2 B' U R' U' B,B2 F2 D2 F D F2 R2 D B2 U F2 U' L' F U,B U R D L B' L' D' R' U',49
