scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
F2 L F' D' R2 D2 U R2 U D2 R2 D2 F U' L U2 D F U2 R',x2,R B' R2 D B' U2,B2 L' D2 U F2 U' B2 L,L D R' D' R U2 F U' F2 R' U' L',R' B' F' L2 F2 D' F2 L2 B F,R' F' R' F2 D2 B' L' B D2 F' R2,47
D2 B U' D' B' L B2 U D' F2 R2 U2 B F2 L D2 F R F' U,x2,L2 D' L' R' D2 B' U2,B' U R U' R2 B,L' R2 D2 R' B' D' R' D2 B' D L,D B D' F' U2 F2 D B' D' F' R2,F' D L2 D' F R2 F' D L2 D' F R2,47
U' D F2 B U2 F U D L' U B' L R' U2 L2 B' U' B' D L2 R F L2 B2 D',x2,F2 L B2 F L2 D,U B U2 F2 L2 B' L F2 U,D F2 D' B2 F' L2 B F' D R B U',R F D2 B2 L B L B D F' D,F' D L2 D' F R2 F' D L2 D' F R2,50
D' U F2 R2 L' B' R F R U L' U' R' D F' L2 D F' R2 B2 F' U' F2 L2,x2,F2 R F' R' B' D,B2 L' U F U' B2 L,U2 B2 L2 R B R2 B' D2 F' L2 R B2,R2 B R' F' U' B' F D' R D R',U B U' B' F' L2 B2 L B' L' B' L2 F,49
L' D' R2 D R F B2 D L2 R' B U2 D R2 D' R U' D R' B L' B,x2,R B2 D B U2 F2,R' F' L U B U2 L' B' F,R' D L U F R U F' U2 L' D',R D B U' R' U2 R U B' D',B' F D B' D' B2 R2 F' U' F R2 F',48
F2 R' B' R' L F' L2 B' L D' F B D F U' F L B' D2 L D' L' R2,x2,L2 B2 F' R D' U,B R D' R2 B' F L D' F',L R B' R2 B F' R2 F U R U' L',R2 U' L R2 F R' F' L' R' U,F' L' B' L B L2 D L D' L U B U' F,51
D F2 D' B U' F' B' U2 L2 B' L2 B2 R' L' D' B D2 B L' U2 F2 L2 U2 R,x2,D2 L2 F L' D,U' F' L' F U' R2 U2 R',L R U2 L F2 L' U' R U' L' R2,R F' D B2 U B2 R B R' B' D' F,U R' U' R U2 L' U R' U' L R U,48
B D' B2 F R' B2 F2 R F B2 U2 L' F' R2 U L2 D L' U B2 L' B U2 B2 U',x2,B' R' D F2 L' B,R D' L R' B2 L' D B D2,L' F' R F R' D R2 B' R2 D' L,B F' L' U L U B' F2 R' F',U R' U' R' F2 L2 D' L' D L' F2 R2 U',49
D2 B' U R' F' R F2 L' U' D2 F2 U' B2 U' D' B L D R2 B2,x2,F' L B' F2 D' L U',B' L B' L' D R B R,L2 R F' D2 F D L2 F' U B F R',D2 L' F L' U2 F' L2 D2 R B',F' D L2 D' F R2 F' D L2 D' F R2,49
R' D' L' U2 R D2 B2 F D' F R2 L' D2 B U F2 L B U D2 F' B U' L',x2,F D' F U F D',F D' U F2 L2 D L2 U F,L U2 F2 U' F' R2 F R F2 U' L' R,R U R U' F' U' B' F D' R' D B R',U' R' F' L2 B L B' U L F R2 B' R' B,54
