scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
F2 L F' D' R2 D2 U R2 U D2 R2 D2 F U' L U2 D F U2 R',x2,L' D' L' R2 U L2,R2 F2 R D' R' D U2 F2 D,R' B2 R D2 F L D F' D,U F' D L' F L D F D' U2 F' D' F U,,38
F2 R' B' R' L F' L2 B' L D' F B D F U' F L B' D2 L D' L' R2,x2,D R B2 L2 F',R2 D2 F' L2 D2 B' D' U2 L2 D,U R' F2 D2 L2 B' L2 F2 R2 U' R',B F2 U' B D' B' U B' D F2,F' R2 B U' R B' L' R' B' L U R' F R',50
D' U F2 R2 L' B' R F R U L' U' R' D F' L2 D F' R2 B2 F' U' F2 L2,x2,F2 R F' R2 B,D2 R' D L' D2 B L R' D2 B2,F2 D2 B' D F' R D F2 L2 B F R2,B R' F' R2 B' F D' B2 D' B R B,B U R2 D U' B D L2 U' F U L2 D2,52
R' D' L' U2 R D2 B2 F D' F R2 L' D2 B U F2 L B U D2 F' B U' L',x2,F' U2 R2 U,B2 F L B2 F2 U2 R' F,B' R' B' D R2 F2 U B2 L2 F2,L' D U F U F' U' R U' R' D' L,,34
B D' B2 F R' B2 F2 R F B2 U2 L' F' R2 U L2 D L' U B2 L' B U2 B2 U',x2,R2 F D L R F2,D R F' L2 U' L2 B' F D' B,D' F2 L F2 R' D' F L' F' R D,B2 L' R2 D L D' L R2 B L' B,L2 B' U2 F U' F' L2 F' L2 F U' L2 B,51
U' D F2 B U2 F U D L' U B' L R' U2 L2 B' U' B' D L2 R F L2 B2 D',x2,D B' L' B' U2 L2,R2 F' R' F' U' F2 D',F D' F2 R2 B' F D2 B,U F R' F D' F' R F' D' R2 U' R2 D,B U R2 D U' B D L2 U' F U L2 D2,47
L' D' R2 D R F B2 D L2 R' B U2 D R2 D' R U' D R' B L' B,x2,L2 U' B D2 L',D' L2 D F' U2 R' U2 F L2,D' F' R U R' U2 F D B' R2 B,B R' U F2 L B D B' F2 U2 R U B',U R U' L' R' B2 R2 B R' B' R' B2 L,51
D2 B' U R' F' R F2 L' U' D2 F2 U' B2 U' D' B L D R2 B2,x2,F L B' F' L U',R2 D' U B2 L' F' L U' B2,L' D2 U F' U L D2 U2 L,D' R F' R B2 R' F R2 B' R' B2 R2 D,B D F' D2 B R2 B' R2 D B' D2 F D2,50
D2 B U' D' B' L B2 U D' F2 R2 U2 B F2 L D2 F R F' U,x2,D' U' L' B R' U,B2 F' U B2 F D U2 R2 U2,B F2 U2 F R B' R2 U' F R',F2 U' L U F' L B L' R D' R' B' F',B D' F D2 B D' B2 D2 B L B' L' D F' D,53
D F2 D' B U' F' B' U2 L2 B' L2 B2 R' L' D' B D2 B L' U2 F2 L2 U2 R,x2,L2 F U' L' U,D' U2 B' D2 B2 R B' D R' U2,R' D' U2 R F' R2 U F D U R,B' F2 L B L' R' U' L U R F2,B D' F D2 B D' B2 D2 B L B' L' D F' D,52
