scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
F2 L F' D' R2 D2 U R2 U D2 R2 D2 F U' L U2 D F U2 R',x2,F2 U L' D2 U' F D',R' U2 L2 F2 U' F2 L2 F R,B2 L' B L R D' L' B' L B R' B,L' F L D F' D2 F D F2 D F,B2 L2 U B F' L' D2 L' B F' D F2,51
F2 R' B' R' L F' L2 B' L D' F B D F U' F L B' D2 L D' L' R2,x2,U B' L2 D F' R',L' F R2 U2 F' L2 B L',R F L' U B U' B2 L F' R',F2 D2 B L' F' L R2 F2 R' F R B',L' D' L B F' D' R D R2 B' F D2,48
D2 B U' D' B' L B2 U D' F2 R2 U2 B F2 L D2 F R F' U,x2,U F' L2 R D',R B' D B2 L' B' R' U2,L R2 D' R2 B' U' B F' D F U L',B D' R' D2 L U' B2 U L' D' R2 B',L2 U' L' R B2 L R' U' L2,46
D' U F2 R2 L' B' R F R U L' U' R' D F' L2 D F' R2 B2 F' U' F2 L2,x2,R D R2 B D,B' U L R2 D' F' R2 B2,R B2 F D L' B' L2 B' F' D R' D',L' B R' D R2 D' R2 B' L B R' B',B2 L2 U B F' L' D2 L' B F' D F2,49
B D' B2 F R' B2 F2 R F B2 U2 L' F' R2 U L2 D L' U B2 L' B U2 B2 U',x2,F R2 D U2 F2 L,F' U2 R2 U2 B2 D B2 F,R F D' B D2 L D2 B' D F' R',F L' B R2 F' U2 F R B' L R F',D' F L B R' D B' L' D' F D2 F2,49
R' D' L' U2 R D2 B2 F D' F R2 L' D2 B U F2 L B U D2 F' B U' L',x2,F D2 U' R U2 R2,B2 L B2 R' U R,R F L2 R D L2 R' B2 L B2 F' R',D2 F2 D' B D F2 D' F' R' B' F,B F' R2 B' F D2,41
D F2 D' B U' F' B' U2 L2 B' L2 B2 R' L' D' B D2 B L' U2 F2 L2 U2 R,x2,B2 D B' L D F' D2,L' U' B L U' F2 R2 F2 U,R F2 L' B' U L' B' L2 U' F2 R',L' R2 B' L2 U2 R' F' R U2 L' B R2,R' B R B' F D' B' D' B F' R2,50
D2 B' U R' F' R F2 L' U' D2 F2 U' B2 U' D' B L D R2 B2,x2,D2 R2 B' D' R' D,R2 F' R B F' L2 B' U R,U B F R' B' F' U' F2 U' F2 D,F D B2 D' F' U F2 D F2 U' B2,D U2 B F' L2 R B2 F2 L B F' D,49
U' D F2 B U2 F U D L' U B' L R' U2 L2 B' U' B' D L2 R F L2 B2 D',x2,D B2 U' F2 L R,B' R D' B2 L B' R2 U2 R,F L' B' U R' U' B' L U2 R U2 F',U2 F L' D2 B D2 F2 L2 B U2 R B2 F,F2 D' B' F L D2 L B' F U' L2 B2,52
L' D' R2 D R F B2 D L2 R' B U2 D R2 D' R U' D R' B L' B,x2,D' U' B' L' U2 F2,U2 R' U' R B L B' U2,F' U' R2 U R' F U' B U B' R',F D2 F' D F' L2 B R' B' L2 F2 D F',D2 R' D' R B R2 D R D' B',48
