scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
D2 B U' D' B' L B2 U D' F2 R2 U2 B F2 L D2 F R F' U,x2,R2 B' D' L' D' R2,L R' F' L R U2 L2 U2,F' U' R' B2 R' B2 R2 U F,U' F' D' U L U' L D U' F' U2,D B' D' U R2 D U' B' D',43
B D' B2 F R' B2 F2 R F B2 U2 L' F' R2 U L2 D L' U B2 L' B U2 B2 U',x2,B2 D' L' D B F,R2 D U L R2 U F2 L' D',B D2 L' D' L D B D2 B2,U' F' L B F' D2 B' F L F U,R' B' R B F D2 B2 D' B D B D2 F',48
F2 L F' D' R2 D2 U R2 U D2 R2 D2 F U' L U2 D F U2 R',x2,B' R' B2 R B,F U' B' R B U' F' L,F' U' B' L B' R2 B L' U B U F,U' L D' F D F' D' F2 L2 D' L2 D2 U L',R B' D U' L B' L' D' U B,49
D' U F2 R2 L' B' R F R U L' U' R' D F' L2 D F' R2 B2 F' U' F2 L2,x2,F' L F2 U B' D',L' F' L' U' L2 B' R U B,F L' B D L' D2 L2 B' F',U R' D R D' U' L2 D' U2 F D U2 L2,R' B' R B F D2 B2 D' B D B D2 F',50
F2 R' B' R' L F' L2 B' L D' F B D F U' F L B' D2 L D' L' R2,x2,B2 L2 D' F' R2,L U B' U' B U' L',B D' B2 D2 F L2 D F' D B2 D,D2 U B2 U B' D' B U' R2 B2 R' B R D' U',B2 D' R D B U F R' F' U' B,49
U' D F2 B U2 F U D L' U B' L R' U2 L2 B' U' B' D L2 R F L2 B2 D',x2,D B2 L2 R B2,L B' U' B U' L',D B2 R B2 R B2 R B R2 D',R D2 R' B2 D2 L2 U R U R2 U2 B L' B' L2,U2 F R' F' U' B' D' R D B U',47
R' D' L' U2 R D2 B2 F D' F R2 L' D2 B U F2 L B U D2 F' B U' L',x2,L' D F' U2 B2,F' L2 F U2,R F' L U L' F R2 D2 B' D2 R,D U' L F2 R' F2 U2 L' D' R' D B U' B D',U2 F R' F' U' B' D' R D B U',46
D F2 D' B U' F' B' U2 L2 B' L2 B2 R' L' D' B D2 B L' U2 F2 L2 U2 R,x2,R D B L D2,F2 D' L2 R' D R D L',R2 D2 R' B' D2 F' R' B2 F D2 B2 R',D U R U' R D2 F L' F L2 F2 D2 R' B2 D',D B' D' U R2 D U' B' D',49
L' D' R2 D R F B2 D L2 R' B U2 D R2 D' R U' D R' B L' B,x2,D2 L' B' R B',B2 D' R' B2 F2 D' F2 D,F' U2 F R F' U2 R' B2 R B2 F,R2 U2 F2 D2 B2 R' U' B2 D2 L' U2 R2 U R' U',R' B' R B F D2 B2 D' B D B D2 F',52
D2 B' U R' F' R F2 L' U' D2 F2 U' B2 U' D' B L D R2 B2,x2,L' U L' B U' R2,R F2 D2 B' L U' F2 U2 B2,F' U2 R' U2 R' U L U L' R F,D' F U' L2 U L2 U' L' F U' F2 D F U2 F',D B D' U R2 D U' B D',50
