scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
U2 R2 D' U' F R2 D' L2 F2 B U2 D' R2 F R L2 B' D2 B' R' F' B' D2 L B2,x2,D B D U2 L D2 U',D B' R D2 F L' B F',R' D' R D2 L' R' B' R' B L R2 D2,F2 U' R' U R B' L D L' D' B F2,R U2 L B' U2 F R' F' U2 B2 L' B' U2 R',53
B2 L R2 B2 L2 B U' B R2 D2 U' L' R B L F B2 R B2 U2 L2 F2,x2,B D2 F R D U,B R D U R' D' B' R D' U',R2 D U R' B D2 B' U' R2 D2 B' D2,R' D2 B' L B' U2 L U2 L2 B2 D2 R2,B2 D' L' D L B2 R2 B2 D F D' B2 F' R2,54
L2 R' B2 U D R B' D2 R L2 B' F D2 B' L2 U2 R' F D B2 D' U' R2,x2,D' L2 B2 L U',D2 R2 B F2 U B' F2 D,L D2 R B2 D L' U F2 D2 U' R2,D2 F R2 D F D' F' R2 D' F' R D2,B L B' L2 F L D2 B' D2 L' F L' F2 L2,50
B D F2 B' U L' R' F L2 F L2 B U' B L2 F' U2 F D' R D' F U',x2,B F L' U',D2 R' D2 F' U2 B' F D' B R,F' L B' U' B U R B' L' R' F,D U' B U2 L F2 L' U2 B' R D' U,L' D' L2 B' L' B L U B' U' L' D,49
U2 L R' D' F2 B2 D2 R F R' B' D2 U L2 F2 L D B D B' U' L D',x2,L' F' U L' R',R' F' U' F2 L' B L F',L R' B D B R2 B2 D' B2 L' R' D2,F2 D2 F R F D R D' R' F2 D2 F2,L' D' L2 B' L' B L U B' U' L' D,49
R' D R U2 B' U B F2 L' R2 D' B2 F2 R2 U' R2 B' D L B2 D' U2,x2,U R' B' F' U L2,B2 D' F2 L B' L B' F2 R2,D2 R F2 R' B R B' F2 D2,D' B' D' B F' R' F R D2 B R2 B' R2,,37
D2 F' R D' F R' L B L' B L2 U2 D F U L2 U2 F' U' F2,x2,R' F D B' D U2,D2 F D R U' F U R' F',L' D B' D R B R' D2 L D,F' R F R B' F D F' D2 B R,,36
R' U F' U F' D' U2 B R2 U F D2 B F2 U2 B U R B' D L B2 L B2,x2,D2 B' U' F' L2,U2 B U R U2 B' L2 D' U2 L2,R F' L2 R U' L' R B' L' R2 F R' D',B2 R' D R' D' R2 B2 F D F' D',D' L2 B U' L2 U L2 U B U' B2 D L2,52
U L R2 D2 L F' B2 D B' L2 B D L2 F L' F L2 D' L F D R,x2,D L D R D F',D' R2 F' L2 U L2 R2 U' F,L R' B2 R2 D R2 D' L' R' D2,R2 D R B U R2 U' R' B' D',D2 B2 D B' D' U B' D' B U' B' D2 B' D,49
R' B' L' R' B' D F2 B L' U2 D2 F2 L R2 B' D2 U' R2 U2 F' D' L2,x2,D' U' L U2 R F',R U2 B R' U R2 B U2 B2 U2,R F2 D2 L R B' L2 F' L R' F2 R',R2 D R D' B R2 B' D' F D2 F' R,B2 D' L' D L B2 R2 B2 D F D' B2 F' R2,54
