scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
D' U F2 R2 L' B' R F R U L' U' R' D F' L2 D F' R2 B2 F' U' F2 L2,x2,D U2 L2 R' U2,B' L B' L2 F L B,F' U' L U' L' B2 U F D' R' D,R B' D' F D' L F' L' D' L B D' R,B2 D U' L' U2 L D' U B' U2 B',47
D2 B U' D' B' L B2 U D' F2 R2 U2 B F2 L D2 F R F' U,x2,U R U' F R,R2 F R U R2 D2 L' D R',D2 B L R F R' D' F' D' L' B' F D2,R B' D' F D' L F' L' D' L B D' R,,40
L' D' R2 D R F B2 D L2 R' B U2 D R2 D' R U' D R' B L' B,x2,R2 D2 B' R F D',D R' U L' D R B F D2,R' U2 B2 R F2 D2 B' D R' B' R F2,B' D L' F' D2 B2 R U2 R2 U2 R B' D,D2 U2 L' U' L D2 U2 R' U R,50
U' D F2 B U2 F U D L' U B' L R' U2 L2 B' U' B' D L2 R F L2 B2 D',x2,B L2 F2 D' F',R2 F2 R B2 L' B R D2 B2 L2,B R2 D' R2 U2 F2 U' L2 D' L2 D B',B' D2 F2 D' L D' L2 D F' D F' D2 L2 B,F2 R' B F' U F' U' B' F R F',52
B D' B2 F R' B2 F2 R F B2 U2 L' F' R2 U L2 D L' U B2 L' B U2 B2 U',x2,L' F2 R' F' R' U2,L B' D' B L D L2,F2 L D' B U R U' B' U B' L2 D U',U' B D' B R B2 R D2 F' U F' D' L2,B2 D U' L' U2 L D' U B' U2 B',50
R' D' L' U2 R D2 B2 F D' F R2 L' D2 B U F2 L B U D2 F' B U' L',x2,D R B2 L2 U2,F2 D2 U2 B D U2 B' L D,L' R2 F L B' R2 B2 U2 L' F' L U2,D2 F' L' U2 R2 B' R' B R' F2 D2 R' U2 B2,R' U' R D U B2 U2 B' U B U B2 D',53
D2 B' U R' F' R F2 L' U' D2 F2 U' B2 U' D' B L D R2 B2,x2,D' B L' U2 F D2,F D R' B' U' R B D' L F',B F R D' R2 D L2 U L2 R' B' R2 F',R2 D2 L F' L' D2 R2 D2 F2 U' F2 U F D2,,43
F2 L F' D' R2 D2 U R2 U D2 R2 D2 F U' L U2 D F U2 R',x2,R D2 B' U2 F' D',L' D2 B2 F2 R' D U2 R D,R2 U2 F' L2 R' U2 F2 U2 R' B' F2 D2,F2 U' F2 L D' R B' D R' D2 R B L' U F,R' U' R D2 U2 L' U L D2 U2,52
F2 R' B' R' L F' L2 B' L D' F B D F U' F L B' D2 L D' L' R2,x2,L F D2 L2 D' R2,L2 D F R2 U2 R' F' R' D' B',D L U2 L2 R' B2 D2 L B2 U2 R2 D',L2 U2 B' U2 L2 B D' R U' R' D U B U' B2,,43
D F2 D' B U' F' B' U2 L2 B' L2 B2 R' L' D' B D2 B L' U2 F2 L2 U2 R,x2,U B L2 R D2,L' R D U2 R F R2 F2,D R' B' F R F R' U' B F2 L R D',B R2 U' R2 U' B' D' B U B' F' D2 B' D' B,B2 D U' L' U2 L D' U B' U2 B',52
