scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
U2 R2 D' U' F R2 D' L2 F2 B U2 D' R2 F R L2 B' D2 B' R' F' B' D2 L B2,x2,R B2 R D L2 B' U',D2 R' D2 U' B' R B U,L' U2 R' D F' L2 F D' L F R F,R B R' B' D2 B2 L U L' B D2 B,U' R D U B2 U2 B' U B U B2 D' R',52
B2 L R2 B2 L2 B U' B R2 D2 U' L' R B L F B2 R B2 U2 L2 F2,x2,L2 R' B D2 U2 R',F' R2 D' F' D' B' D2 L2 B,L U' L2 U' R2 B R' U L B2 R',D' F' D' F' D F' R' F R F2 D,F' U2 L B' U2 B U2 B L B' L2 F U2,50
L2 R' B2 U D R B' D2 R L2 B' F D2 B' L2 U2 R' F D B2 D' U' R2,x2,D' L' U2 R U',B' D L2 U2 R' D F' U2 L2,L2 U2 F2 R2 B D2 B R2 F,F R' D' F R F' R' D' F' D2 R F',U2 L F L' F' L2 D2 R' B' R D2 L2 U2,48
R' D R U2 B' U B F2 L' R2 D' B2 F2 R2 U' R2 B' D L B2 D' U2,x2,U' R' B U2 R2 F2,R D' B D' R2 B D U' B,F' R B' L' B' L U' L R' U2 L' F,L B' R' F2 R' F' R2 B L' U2,,37
U L R2 D2 L F' B2 D B' L2 B D L2 F L' F L2 D' L F D R,x2,D B' L F' R2,D' F R B' L' B R2 D' F' D2,B' L2 U' L2 D F2 R D2 U2 L D B,R2 B2 L' B2 R2 D2 B2 R2 B' R' B' D2 L,,40
R' U F' U F' D' U2 B R2 U F D2 B F2 U2 B U R B' D L B2 L B2,x2,B2 F U B U,R2 B U' B' D2 F' R F R',B D' L' D L F L' B' F',R' D2 L' D F2 D' F2 R' D' L R D2 R,F' U2 L B' U2 B U2 B L B' L2 F U2,49
B D F2 B' U L' R' F L2 F L2 B U' B L2 F' U2 F D' R D' F U',x2,B L' U2,U B2 L' D B L R2 B,F2 R2 B2 R U L' D2 U' L F' R F2,R2 D2 L' F D' L F L' D L F' D' R2,U' F2 U F' L2 B D' B D B2 L2 F' U,49
U2 L R' D' F2 B2 D2 R F R' B' D2 U L2 F2 L D B D B' U' L D',x2,R' D L' B L' B2,D L' R' F L R2 D2,L2 F' L U F L2 F L' F2 U' L,R2 D2 R2 B2 L B' R' U2 R2 B2 L' B R',U' R D U B2 U2 B' U B U B2 D' R',50
R' B' L' R' B' D F2 B L' U2 D2 F2 L R2 B' D2 U' R2 U2 F' D' L2,x2,U L2 D' L R2 F',B' F2 D' B' U' F' L B2 F',F' U B F2 L F L' B' U2 F2,R2 B' L2 D' F' D F L2 B R2,U2 B2 D2 F L' F' D2 B2 R' B' R B U2,48
D2 F' R D' F R' L B L' B L2 U2 D F U L2 U2 F' U' F2,x2,R' B F D B' D,D' U' B' R2 D2 B R2 U R,R B' L' U2 R' F2 D2 R' B' D' R D',F' R F D' R2 D B F' R' F R2 B' R2,U2 B2 D2 F L' F' D2 B2 R' B' R B U2,53
