scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
F2 R' B' R' L F' L2 B' L D' F B D F U' F L B' D2 L D' L' R2,x2,U B D U' B L2,F L' U L F' D' F' D,B L D2 U' R B R' D2 U L' B',U F2 D' L D' L' B' L B D2 F2 U',F2 L2 B F D F' D' B' L2 F L F L',50
F2 L F' D' R2 D2 U R2 U D2 R2 D2 F U' L U2 D F U2 R',x2,D' F' R' B2 D L',U' L F D R2 D' L' R2 F',B' R2 B2 U R2 D L' F D F D' B D2,D' U' B' D R2 D' B U F2 D,R2 B U' B2 D B2 U B D' B2 U R2 U',51
D2 B U' D' B' L B2 U D' F2 R2 U2 B F2 L D2 F R F' U,x2,F2 D B' U2 L B,D' F2 L U' F D' L2 D2,F' U' B2 D2 U' F2 D' R D' U B2,U R U' R' U' R' D' F D R,L B U B' L B U' L U L U' L' B' L2,49
D' U F2 R2 L' B' R F R U L' U' R' D F' L2 D F' R2 B2 F' U' F2 L2,x2,U L' R D' B L',B' R2 U2 B U2 L2 F L2,B2 D U' L' U L R' U F' D' B2 F,D' F2 D F' U F D' F2 D R U R' U',B2 L2 B' F' L F L' B L2 F' L B2 F,52
D2 B' U R' F' R F2 L' U' D2 F2 U' B2 U' D' B L D R2 B2,x2,L R' F R' D L',L U2 L R F R' U2 L',B' D F L2 R' U2 L' D' U' B2 U L' B,U' L' B' U2 B U L F U2 F',R' F R' D R' D' R2 F' R B U' B',49
D F2 D' B U' F' B' U2 L2 B' L2 B2 R' L' D' B D2 B L' U2 F2 L2 U2 R,x2,D R D B D,U' B' F R F2 R B2 L' B',D' U' L U L2 R2 B2 R' U2 B' R' D U,U2 B' R' F' D' F2 D F R B F2 U2,B2 L2 B' F' L F L' B L2 F' L B2 F,52
L' D' R2 D R F B2 D L2 R' B U2 D R2 D' R U' D R' B L' B,x2,R D2 B' R' U2 R,D2 U' L2 D2 B' F' R B,R2 D' L R2 B2 F' U' B F2 U2 B L,B2 U2 B' R2 U' F2 U R2 B U' F2 U' B2,R U' L U L' U R' U' R B2 R B2 R2 U,53
U' D F2 B U2 F U D L' U B' L R' U2 L2 B' U' B' D L2 R F L2 B2 D',x2,D L B D2 B' R',U F' R F2 U2 F R' U',D' U' R B2 U L' B U B' L R' D F,U' B R D2 U2 F U' F U2 L D2 B U2,L B U B' L B U' L U L U' L' B' L2,54
R' D' L' U2 R D2 B2 F D' F R2 L' D2 B U F2 L B U D2 F' B U' L',x2,F D2 U2 R,R' F2 R F2 L' U L F',B F' L2 B' R F2 U' F2 R' F U2,B U2 F2 U' F U F U2 F' L F L' B' F,B' F' D L' D' F D L' F' L' F L2 D' B,51
B D' B2 F R' B2 F2 R F B2 U2 L' F' R2 U L2 D L' U B2 L' B U2 B2 U',x2,U2 R D U2 B' L2,L' R2 U2 R2 B' R F U B,B U' R2 F2 L2 D' R2 B F U2 F',F' U' F2 L R' F R F' L' F' U,B' U' R2 F2 D L2 D2 F' D R F' U' R U2 B',52
