scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
F2 L F' D' R2 D2 U R2 U D2 R2 D2 F U' L U2 D F U2 R',x2,B U' L' B' F R,F2 D2 L U' F' U L' F' D2,D B R U' F U' F' R' U2 B' D',U' F R U2 L' B U2 B' U' L R' U2 F',F2 U B' U B U2 L2 D F D' L2 F2,51
D' U F2 R2 L' B' R F R U L' U' R' D F' L2 D F' R2 B2 F' U' F2 L2,x2,B D' L2 B' L' R',D' F' L' F U2 R2 D U2,U L' D2 B2 D' B2 D' L U R2 U2,D' L2 D B' F' U F' U B L2 F2 L2,U' B D2 L2 B' L' B L' D2 R F' R' B' U,51
D2 B U' D' B' L B2 U D' F2 R2 U2 B F2 L D2 F R F' U,x2,L2 R2 B2 D' L' B2,L2 B F R D L2 R F R2 U2,F2 U L' U F2 D2 R' B2 D2,B' U2 F2 L' F' L U' L' F L U F2 U2 B,D2 U' F' D R2 U' B U' B' U2 R2 D U,52
L' D' R2 D R F B2 D L2 R' B U2 D R2 D' R U' D R' B L' B,x2,F D L U L',D L B' U2 B L' D' F2,R' D' F' D' B2 R' F2 U2 B2 F' L' R,L' B F' R2 F' R' B' F2 L D2,D L D' B' U B2 R B R' B U' B,47
U' D F2 B U2 F U D L' U B' L R' U2 L2 B' U' B' D L2 R F L2 B2 D',x2,B F D' F' U2 B',U2 F2 D' U2 R' D' B2 F' D2,F D L F2 L' F2 U2 R' D' U2 F',F D' B' D R' F2 R F' U' F2 D' U B D,B' L2 B D2 F' D B D2 F D2 B' D L2,53
D F2 D' B U' F' B' U2 L2 B' L2 B2 R' L' D' B D2 B L' U2 F2 L2 U2 R,x2,U' F D2 F2 R2,D' B2 R2 B2 L' D F',B2 D' U L2 F2 L2 F2 D F' U' B2,U' F' U2 F U L' U L2 F L2 U L,,35
B D' B2 F R' B2 F2 R F B2 U2 L' F' R2 U L2 D L' U B2 L' B U2 B2 U',x2,F U2 L' D' R' U' B',D' L' D' F D L2 D F2,D' L2 B2 U' B' L' D F L' F2 U,U F D L' U F' U F U' L D' F' U',B' L2 B D2 F' D B D2 F D2 B' D L2,52
D2 B' U R' F' R F2 L' U' D2 F2 U' B2 U' D' B L D R2 B2,x2,R2 B U2 L' D2 B',F' U B' D L D' B U',L D2 R B' R2 U' B2 U R2 B D2 L',B' U' B D2 B' L2 U2 L2 U2 L2 U' B D2,D' R' B2 U2 L B R' F L2 F R B R D',53
F2 R' B' R' L F' L2 B' L D' F B D F U' F L B' D2 L D' L' R2,x2,B' L R2 B' L2,D L F R F' L2 R' D',D U R' F R' U F' R' D' F2 U2,B' F' U L2 B' R B' D' B2 L2 U2 B' R' B2 F,,39
R' D' L' U2 R D2 B2 F D' F R2 L' D2 B U F2 L B U D2 F' B U' L',x2,U2 F L2 R U,B F' D2 F R U B' R' D2,B' R' F L2 D L2 F' R B,F L2 U2 B R2 B2 U2 B L2 F D2 U2 F2,U2 B' U' B2 D F L U' F U F2 D' B' L' U',51
