scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
U2 R2 D' U' F R2 D' L2 F2 B U2 D' R2 F R L2 B' D2 B' R' F' B' D2 L B2,x2,B' D2 U2 R D',F2 L D B U F D' U' B',D' F2 D2 F' L F D2 F2 D,F D' L' F2 D' B2 F2 U B2 L D F',F' D2 U2 B D B' D2 U2 F D',45
B2 L R2 B2 L2 B U' B R2 D2 U' L' R B L F B2 R B2 U2 L2 F2,x2,R' B2 L2 F' R2,B U2 L U' L2 U' R' B' D,D L B' L2 B2 F' D2 F D' B',F' R2 B2 U' B U F D2 B L' D' L,L F' D2 U2 B R' B' D2 U2 F,46
B D F2 B' U L' R' F L2 F L2 B U' B L2 F' U2 F D' R D' F U',x2,B' D B L B2 U2 F,R2 F' L' U2 F2 D B' F2 L F,F' U L' B' L2 B L U' L2 F,B' U' B' D' L D2 B' D B L' D' B2 L2 U,,41
R' B' L' R' B' D F2 B L' U2 D2 F2 L R2 B' D2 U' R2 U2 F' D' L2,x2,R D B L' D' U',U' R B' R B U' R2 U F,D2 L' D' L' D L F L F' D2,L B R D B2 D' L' D B2 D2 R' D2 B' D2,,39
L2 R' B2 U D R B' D2 R L2 B' F D2 B' L2 U2 R' F D B2 D' U' R2,x2,R' U F' L2 U',R2 U R' U R B2 R2 D2 F',D' B' F U' L B L F' L D' L2,B D' F' R2 D R' F' R2 F R' D2 R2 B' F D,,40
R' U F' U F' D' U2 B R2 U F D2 B F2 U2 B U R B' D L B2 L B2,x2,D R' U2 B L,B2 D' B2 R' F' R F' U,D' F L' B' L2 U2 B L F' L' D' L2,L' B' L B' R2 B2 D2 L D2 L' D' B2 R2 B2 L,F' D2 U2 B R B' D2 U2 F L',50
R' D R U2 B' U B F2 L' R2 D' B2 F2 R2 U' R2 B' D L B2 D' U2,x2,U2 L B2 D' B L',B D' R B U' L D' L' B2 F2,L2 D' B2 F2 R B2 F2 L,B2 F' R' B2 L2 R' U' F2 U' R2 U2 L2 D R F,F' D2 B2 D B' D' B' D2 F L B L' B',52
U L R2 D2 L F' B2 D B' L2 B D L2 F L' F L2 D' L F D R,x2,D2 B U L' F' R,R' D' B' L2 B' D B' R F' D',L2 D2 F L' B F2 D' R B R' B2 F,F L2 B R B R' F2 D R D' F' U B2 F2 L2,,43
U2 L R' D' F2 B2 D2 R F R' B' D2 U L2 F2 L D B D B' U' L D',x2,F2 D' B2 D' B D,F' L B2 U2 L2 B L2 R' U' B2,B U2 B' D2 L2 D' F R2 F' D',D2 L' R2 D B D2 B F L F L F2 L B2 D2,B R F D F' R' B' L' D' L,51
D2 F' R D' F R' L B L' B L2 U2 D F U L2 U2 F' U' F2,x2,L' U L' F' R B2,L B' L2 U' F R' B U F,F' R2 F2 L B2 L U B2 F' L',L2 D2 B D F' R D2 R' D L2 R2 B' F D' U2,F' D2 B2 D B' D' B' D2 F L B L' B',53
