scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
D2 F2 D2 L2 F2 U2 B' F D F R2 D' B2 U2 B' D U' F2 D' R L' U,x2,D' R' U2 L B' D F',D2 F' D2 L2 F' L2 F,F2 R B R' U F' U2 B' F',U' L R2 F L' R2 B' R' U' R U B,B2 R U' F2 U R' B2 R U' F2 U R',47
B' R' L' U2 D' L' D' U2 B R2 L' U2 L R2 U' R2 L2 U2 D' L2 D B F2 L2 D2,x2,R2 F' R' B2 D',F' D L B R2 U' B' L' D' F,B2 L' R U2 B D2 B' U2 R' B2 L,D2 L B2 L' B' L' U B L B2 L' U' B D2,R D B' D' R' D B' R B' R' B2 D',52
R B R' D2 B L D2 L2 B F D' F U B F2 U2 B F2 L' D2 U L2 R2 U2 F,x2,D L U B' F L',F' R2 U' B' F' R2 F U F,U L' D L D2 U' L' D2 L' D' L,D2 F2 L' R2 B L B U B' R' U' R2 F2 D2,R D B' D' R' D B' R B' R' B2 D',52
B L2 B' R2 U2 L' F R' D' R2 U' L U2 R D F2 L' U' B' L',x2,R U2 R2 D' B,D' L' F' L2 R F' L2 D F,D2 F' R' F' R' B R U R B' F2 D2,U R' F' L' F' U F2 R U2 F U2 F' L U',R U' F2 U R' B2 R U' F2 U R' B2,52
B2 U2 B2 D F U' F' D' U2 L' B2 R' L2 U R D2 U F R B2 D2 R,x2,U' F2 D' B' L2 U2,B D U R' B' D2 L2 D F2,L2 F L' F' L2 D2 B' D2 L B,F2 L F D2 R B R F R' B' F' D2 F L',U' R' U' R U2 L' U R' U' L R U',51
U' R' L2 F' B2 R2 D' L2 B2 U2 D2 F2 U2 F2 D R' D U2 R2 D' U2,x2,L2 F2 R' B' D R',L2 D' L' U' F2 D' U L',B' L' B D F2 U' R U F2 D',R U' B' U' R' U F D2 R2 F R2 D2 B U,R' U R F2 D2 B F2 R B' R' F2 D2 F2 U',52
R' U L U F L' U' D R' U2 L' F' U' L U' L' F' U' R2 D2 U2 R2 D2 F' D2,x2,D' L B' R F' D,R U B F' U R2 U F2 U,B F' R D R D' B' F' R2 F2,R2 F L' F2 L2 F L2 F L' B D' B' L2 R2,L2 B' D2 F' R F D2 B2 L B L' B2 L2,52
L U D2 R' L' F2 R2 L2 U R B2 L' D2 U L2 U L2 R' F2 L B,x2,U L2 B2 U' L' R2,D L F R' B R D' B' F' D',B' L2 B' L' F L2 U L U B2 F',U' B U2 B R F L2 F' R' B' L2 U2 B' U,B L B2 D' B' D B' L2 F U' F' L B',54
B' R2 F L U D F2 B L2 B F' U B R U2 F2 L' F B R2 B U' F2 D',x2,B R2 F2 U L' U F,U F' U' R2 D L' R2 D' R',L' D' L' D2 L D' F U B U' F' L,R2 F2 D R2 U2 R' U' F' U' F R' D' R2,U F2 D2 F2 R B R' B' F2 D2 F2 R' U' R,55
R' F L2 R F2 B2 D F D' L D' B2 L' D R' U B2 D R' L U R',x2,U2 L' R' B D,D B U R' D U' B' D2,B U R' U R U' B U' B2,L2 D2 R' D' B R' B D R D B D2 B2 D' L2,R U' F2 U R' B2 R U' F2 U R' B2,49
