scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
D2 F2 D2 L2 F2 U2 B' F D F R2 D' B2 U2 B' D U' F2 D' R L' U,x2,D F2 L U' R2 F',D F R D B F D F2 R2,L' R' B2 U L2 U' B2 R F2 R F2 L,B' U F' R2 F U' B L2 U2 F2 U2 L2,D B U F R F' U' B' D' R',49
B2 U2 B2 D F U' F' D' U2 L' B2 R' L2 U R D2 U F R B2 D2 R,x2,U2 B' D2,U F2 R2 B D B D F2 L2,D2 L' R2 F L' F' L F' L R2 D2,B2 F' R F R' B R U R' U' B,D B U F R F' U' B' D' R',44
U' R' L2 F' B2 R2 D' L2 B2 U2 D2 F2 U2 F2 D R' D U2 R2 D' U2,x2,U2 B2 D L2 F',B' F U' B2 U F' R D2 R',R U2 B' U2 B D B' D' U' R U R',B2 L' F2 R' U' B' R B U F R' F L B2,F D R' D2 U2 L D' L' D2 U2 R F',52
R B R' D2 B L D2 L2 B F D' F U B F2 U2 B F2 L' D2 U L2 R2 U2 F,x2,R F' U2 R B' U',L B F L U' L' U F' L',L B U2 B' L' R' D R2 D' R,L' D2 B R' B' D2 B F D' F' D B' L,R D B U F R' F' U' B' D',48
L U D2 R' L' F2 R2 L2 U R B2 L' D2 U L2 U L2 R' F2 L B,x2,D2 B' D2 F' D L2,D' L' U2 F D' F U2 L B D,L R U R B' R B L' U R' U' R2,B' R' D R' D' R2 B2 R' D' R D B',F D R' D2 U2 L D' L' D2 U2 R F',52
B' R' L' U2 D' L' D' U2 B R2 L' U2 L R2 U' R2 L2 U2 D' L2 D B F2 L2 D2,x2,D B D L2 U,B U2 F2 L U2 F2 D R',U B2 F R' B2 R B2 L' B2 L F' U',U2 B' F' R' U2 R' U2 R U' B' R B2 F U2,F' D' F D B R2 F' R' F' R F2 R2 B',52
R' U L U F L' U' D R' U2 L' F' U' L U' L' F' U' R2 D2 U2 R2 D2 F' D2,x2,B2 R' D' R2,D' R D' R' D B D,F2 U' B2 U R2 D2 R' D R D2 R2 F2,R B' U R U' R2 D R' D' R2 B R',F' D' F D B R2 F' R' F' R F2 R2 B',48
R' F L2 R F2 B2 D F D' L D' B2 L' D R' U B2 D R' L U R',x2,U2 B2 R' D L' F,B U2 R D R' U2,R2 B2 F' U' R2 D L2 D' U F R2,F L2 B' F U B' R2 B2 U' F' U F' L2,R D B U F R' F' U' B' D',46
B' R2 F L U D F2 B L2 B F' U B R U2 F2 L' F B R2 B U' F2 D',x2,B2 U L F' D2,F D' L2 B' L' R B L' R2 F',L2 R D R F R2 F' D' F L2,B' L2 B' F' R' F D R D' R' B L2 B,D' R' B' L' F' D F L B R,48
B L2 B' R2 U2 L' F R' D' R2 U' L U2 R D F2 L' U' B' L',x2,R2 F L' D' B' U',F' L F2 U R U' F' U' B,B2 L' F2 L' U2 R U' F' L2 R2 B2 D,B2 F2 R2 D2 L' F2 D R' D B2 R' U2 F2,F D B R2 F' R' F' R F2 R2 B' F' D',53
