scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
B2 L R2 B2 L2 B U' B R2 D2 U' L' R B L F B2 R B2 U2 L2 F2,x2,D2 L' F' D L' U2,F U L' D2 F U' R D2 F',B2 R' F2 R B' L' U2 B' L U B',F' D2 B D2 F D2 F' D2 B' D2 F D2,R' U' R D U B2 U2 B' U B U B2 D',51
R' U F' U F' D' U2 B R2 U F D2 B F2 U2 B U R B' D L B2 L B2,x2,R B' F R U' L2,B R' D2 F D2 R U2 B',R2 D F' L' F' R2 B2 U L2 B2,D L2 F' D' B D2 F D B' D2 L2 D' L2,B U' B' F R B R' B F' U B2,48
U2 R2 D' U' F R2 D' L2 F2 B U2 D' R2 F R L2 B' D2 B' R' F' B' D2 L B2,x2,U2 R' F' D' F',B D F2 R' D' B F2 L B2,L U R2 F2 L' R2 B U',F' D2 B D2 U F' D U' F' R2 F2 D2 B' D,F2 R2 U2 L2 B D2 L2 U2 F',45
R' D R U2 B' U B F2 L' R2 D' B2 F2 R2 U' R2 B' D L B2 D' U2,x2,U' R F' R2 B L2 D',B R2 U F2 D' F' U B' D2 F',D F2 L2 B D2 F' D R F' R' B' D',U' L2 U R' U' R U' B2 U B2 L2 U,B R B R2 F' U' B' U B F R2 B2 R',54
L2 R' B2 U D R B' D2 R L2 B' F D2 B' L2 U2 R' F D B2 D' U' R2,x2,R B' D B' R F',B' R2 D R2 B R' F' R,B2 L2 R' F L2 B' U2 B R U' B2,U2 L' B' L' U' L' U2 L U' L2 U2 L U L',D U L D2 B2 D2 L D' U' L2,49
D2 F' R D' F R' L B L' B L2 U2 D F U L2 U2 F' U' F2,x2,D' L' B' F' R D',L' D' B D' U2 B' U B2 D2 U',D' U L D2 U' F' L' F D2 L' D,U2 B U B' U L2 R B R' B' L2,U' B U' L' D' R' B' R D L U2,49
U L R2 D2 L F' B2 D B' L2 B D L2 F L' F L2 D' L F D R,x2,D U L' R2 U' F,B L2 D' U2 L2 B' D2 L' D',U2 B2 U L2 R' U' R U L2 U,B2 L2 D2 F2 R' B' R' B F2 D2 L B2 L,B U' B' F R B R' B F' U B2,49
B D F2 B' U L' R' F L2 F L2 B U' B L2 F' U2 F D' R D' F U',x2,F2 R D U B,B F' D R' F D' B' R' F R,L B' F' L F L' B' U B2 L',B' F U2 R D L2 R D' L2 R' B D' R' F' L2,F2 R2 U2 L2 B D2 L2 U2 F',49
U2 L R' D' F2 B2 D2 R F R' B' D2 U L2 F2 L D B D B' U' L D',x2,D' B2 L' D B' R2 D2,L2 B R2 F R2 B',L U2 R' F2 U' F2 R' F L' R2 B,U' B' U2 F R' U R B2 U' F' L2 F' L' F L',B U' B' F R B R' B F' U B2,50
R' B' L' R' B' D F2 B L' U2 D2 F2 L R2 B' D2 U' R2 U2 F' D' L2,x2,U' F R' B2 D B',U' B' L2 U2 F L2 U F',B' L' B2 R2 F2 D' F2 D' R2 B' L,U B D' L R' U' R2 D' F D L' R' D B2 U',R' U' R D U B2 U2 B' U B U B2 D',53
