scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
D2 F2 D2 L2 F2 U2 B' F D F R2 D' B2 U2 B' D U' F2 D' R L' U,x2,D2 B2 F D' L U2,B2 R B2 D' F R D B2 U R',B' L' R D' F2 R' U2 F2 D2 R' U2,L U2 L' U F' U' L D R D' U2 L',D' U F2 D U' R2,45
U' R' L2 F' B2 R2 D' L2 B2 U2 D2 F2 U2 F2 D R' D U2 R2 D' U2,x2,D' F D' L U2 B',U' L2 F L' U F L',D' B2 D' R' U' R' D2 L2 R' F R U2,D R' F' D R' U' B R B D' U F D',R2 B D' U R' F2 R D U' B',48
R B R' D2 B L D2 L2 B F D' F U B F2 U2 B F2 L' D2 U L2 R2 U2 F,x2,B2 R B F D' B,F' U2 B F' R' B U' R U',R' F' U L' R' B F' D2 B' D L' R2,L2 D' L' D U' F D2 F2 D2 U L' D L' D',D' U F2 D U' R2,47
L U D2 R' L' F2 R2 L2 U R B2 L' D2 U L2 U L2 R' F2 L B,x2,L B' L B' L' U,B D' L' F' L' F2 D B',R' F' U2 R2 B' R2 U' R B',B' U' R F2 R' U L2 D' L' D2 L' B,R B F' U F2 U' B' F R F2 R2,46
B L2 B' R2 U2 L' F R' D' R2 U' L U2 R D F2 L' U' B' L',x2,F' L' B' U2 F D',B D R' D' R D' L2 F' D B',R2 F' L D2 U2 L2 F2 U' R' D2 B' U',F U' R' D F2 D' R U L2 F',R' B' F D' L2 F2 L2 D B F' R D2 F2 D2,52
R' U L U F L' U' D R' U2 L' F' U' L U' L' F' U' R2 D2 U2 R2 D2 F' D2,x2,B' D U F' U2,L' R D U2 R U' L B' F' R2,B' L D' F2 L' U' F R2 U B,F' R B' F' D B2 D' B F R B2 R2 F,B R' U' L' U L R B2 L2 B' L B L B,52
B' R' L' U2 D' L' D' U2 B R2 L' U2 L R2 U' R2 L2 U2 D' L2 D B F2 L2 D2,x2,U' F' D2 F2 R D,L F' D2 L2 B2 U' L F U,R2 F L2 R' D L2 R2 U' R' F' R2,F' L' F' D2 U2 R B' D2 U2 F2 U' F U L',F R' D B F' R' U F' R U' B' F R D',54
R' F L2 R F2 B2 D F D' L D' B2 L' D R' U B2 D R' L U R',x2,D R B' U2 R D,L D2 R2 U F' L' R2 B' F',L' D2 F' U' R U' F' U' R' D2 B' U' B2,D' U' F' D F' U' L' D R D' L R U2,F2 R' B F' U F2 U' B' F R,51
B' R2 F L U D F2 B L2 B F' U B R U2 F2 L' F B R2 B U' F2 D',x2,D R2 B L' U,F L D' R2 U L' F R2 B',L' R' F' U L' F L' R D' B R' D L2,L D' L D' U' R2 U' R' U R' D2 F2 U,B R' U' L' U L R B2 L2 B' L B L B,54
B2 U2 B2 D F U' F' D' U2 L' B2 R' L2 U R D2 U F R B2 D2 R,x2,L2 B2 D' B2 D2 R',B F2 U' F U' R U2 B' F,R' F' L2 F R2 D R F L2 R2 B2,U F' R2 B U' L U' L B' L' F' U2 R2 U' L',,41
