scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
U2 R2 D' U' F R2 D' L2 F2 B U2 D' R2 F R L2 B' D2 B' R' F' B' D2 L B2,x2,L' D' R B' F' R' U,L2 D' B2 D' B D2 L2,D B2 F2 R' U' B' F R D R' B' F,U' B' D2 B U2 L R' U' B2 U L' R U',F R' D B F' R' U F' R U' B' F R D',53
B2 L R2 B2 L2 B U' B R2 D2 U' L' R B L F B2 R B2 U2 L2 F2,x2,F' L2 D' U L U' B,R F2 U R F U R U2 F,B' R' B U' L' B F L2 B' L' F' U,R' B' F2 U' R D B D' R' U B U2 F2 R,U B U' B' F' L2 B2 L B' L' B' L2 F,55
L2 R' B2 U D R B' D2 R L2 B' F D2 B' L2 U2 R' F D B2 D' U' R2,x2,L' F D R' U,B L' U' L2 F' L B' U R',D' R2 D2 R D R U F' D F' U' R',U R2 U L' D' B2 D2 R' B2 L' F2 L D L,U' L2 D2 B R2 D2 L2 F U',49
R' U F' U F' D' U2 B R2 U F D2 B F2 U2 B U R B' D L B2 L B2,x2,F2 U B D F R',D U2 L' B L2 F L' D',L2 B' L B2 F2 R' B2 F' U B F' L,L U2 R' D' R2 D R' U2 L2 D2 F D2 F' L,U F' L2 D2 R2 B' D2 L2 U,49
B D F2 B' U L' R' F L2 F L2 B U' B L2 F' U2 F D' R D' F U',x2,R2 B F L' U',B2 U' B2 F' U B' L R' B,F L B' U B F' R' U B' U' L' R,R' F2 U2 L' R2 D' R' B2 D' B2 D U2 L,,39
R' D R U2 B' U B F2 L' R2 D' B2 F2 R2 U' R2 B' D L B2 D' U2,x2,B' U' B D' R' U,D F2 U F' U F2 R' F D',U' F2 U B2 L B' D2 U' B F D L2 U,F2 U' L' U L' U' L2 F U F R' D' R,U B U' B' F' L2 B2 L B' L' B' L2 F,54
U L R2 D2 L F' B2 D B' L2 B D L2 F L' F L2 D' L F D R,x2,L2 D L' D' L2 F,L2 R2 B' L2 R2 U F2 U',B' L' B' F U' B' F R' B2 F2 L' B,L F2 R' D R' D2 L D' R D' L2 F2 R,U B U' B' F' L2 B2 L B' L' B' L2 F,52
U2 L R' D' F2 B2 D2 R F R' B' D2 U L2 F2 L D B D B' U' L D',x2,F D' L' U L2,R' F R U' F2 U' L F L',F' D B2 U' B' F R U2 B2 L B2 U2 B',L' U' R2 U B U' R2 U L D2 L' B' L D2,F R' D B F' R' U F' R U' B' F R D',55
D2 F' R D' F R' L B L' B L2 U2 D F U L2 U2 F' U' F2,x2,D2 R B2 U' B U2,B L' F2 L2 B' U F2,B2 F2 L2 R' U' B F' L U B F' R2,D' B' R2 F D' B' L B2 D F' R2 U R U',F R' D B F' R' U F' R U' B' F R D',53
R' B' L' R' B' D F2 B L' U2 D2 F2 L R2 B' D2 U' R2 U2 F' D' L2,x2,B' D' F U2 L D' U',R2 U2 F2 L' B' R2 U B' L F',R2 F2 R F' D B2 F2 U' F L' B2 R2,L B L' U L' R' U R' F R2 U' L2 B' L' U',U F' L2 D2 R2 B' D2 L2 U,53
