scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
D' U F2 R2 L' B' R F R U L' U' R' D F' L2 D F' R2 B2 F' U' F2 L2,x2,L B L2 F D' B D2,B R2 U' R U L' B' L,F2 U' B2 R' B R B U F2,D' B R B2 R2 B' R B2 R B R' D,,36
B D' B2 F R' B2 F2 R F B2 U2 L' F' R2 U L2 D L' U B2 L' B U2 B2 U',x2,B' F D L' D2,B D B D' R2 U2 R' B2,D2 F L' U2 B F' L B' L D2,R2 B R2 B2 R' F' R' B R F R B,D2 F D' B2 D F' D' B2 D',44
F2 L F' D' R2 D2 U R2 U D2 R2 D2 F U' L U2 D F U2 R',x2,L B F2 L' B2,U B' R U' B2 R B' U',U L2 B' L2 F U B' U2 R2 B2 U' F',U2 B2 L2 R' U R' U' L2 R2 B' D B' D' U2,U2 L2 U' R2 U L2 U' R2 U',48
L' D' R2 D R F B2 D L2 R' B U2 D R2 D' R U' D R' B L' B,x2,L R F2 R2 D,L U L' R2 U2 B2 R2,R2 U2 R' B F D B R D' F' R2 U,R F' L2 R' B R F R' B' F' L2 F,U2 L2 U' R2 U L2 U' R2 U',45
F2 R' B' R' L F' L2 B' L D' F B D F U' F L B' D2 L D' L' R2,x2,B' D L' B F',U' B2 U2 R' B U2 B,U' F D2 F L2 F' D2 F' U,F2 U2 B' D' U' B D L B U' L' F' L' F',R' B2 R' F' R B2 R' F R2,44
U' D F2 B U2 F U D L' U B' L R' U2 L2 B' U' B' D L2 R F L2 B2 D',x2,L' F' L' U B2 L2,L R U R' D2 F D2 L',D2 F' U L B' U' B L' U' F D2,D2 B D F L2 B L2 F' D B2 D B D,R2 F' R B2 R' F R B2 R,47
D F2 D' B U' F' B' U2 L2 B' L2 B2 R' L' D' B D2 B L' U2 F2 L2 U2 R,x2,L D R D B,D' L F' L' R2 D R2 U,U' F L' B' D B2 D' L B F' U,U2 L D2 L' D' L2 D' L' U' F2 D2 F2 U',D2 R2 D' L' D R2 D' L D',46
D2 B U' D' B' L B2 U D' F2 R2 U2 B F2 L D2 F R F' U,x2,F2 U L' D L2,B2 U' B R U2 R' B,F2 R' B R U R2 U' R B' R F2,R2 D' B' R' B R B R' B R B' D R2,U R2 D' F2 U2 B U' F U' F U' B' D,49
R' D' L' U2 R D2 B2 F D' F R2 L' D2 B U F2 L B U D2 F' B U' L',x2,U2 B L2 R,D F' U L' U L2 U' F D',U' R' B' U R B2 L U L' B2,R U2 L2 D L D' U' L' U L' U' L2 U' R',U2 L2 U' R2 U L2 U' R2 U',46
D2 B' U R' F' R F2 L' U' D2 F2 U' B2 U' D' B L D R2 B2,x2,R2 D L2 D,L D' R' D' F D2 L' B R,L F' L' R' B2 R2 B' L R' F L',R2 U2 F L B' U' L F U R2 D2 L2 B2 F',R' B2 R' F' R B2 R' F R2,47
