scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
D' U F2 R2 L' B' R F R U L' U' R' D F' L2 D F' R2 B2 F' U' F2 L2,x2,B L2 F R' D,R' B2 F L R' F' D R2 B2,D F2 D2 U2 L U L' D2 U' F2 D',F U F U B' R' U' F2 L' U' L U B,L F U' F' L2 B2 D' B' D B' L,49
B D' B2 F R' B2 F2 R F B2 U2 L' F' R2 U L2 D L' U B2 L' B U2 B2 U',x2,B2 L' B L2 U' F',B D' B F R B2 F',L F U' L' F U2 F' U2 L F',L B L2 U' R D F2 D' R' U B' L',U' L U' L' U2 F' L F U' F' L' F,47
D2 B U' D' B' L B2 U D' F2 R2 U2 B F2 L D2 F R F' U,x2,L' B R D' L' D2,D L' B' L D' U2,R D L2 F' L2 D' F' L2 F R',L2 R2 F' R2 F L2 U F' R2 F U' R2,L' B D' B2 R2 B2 D B' L D2 F' U2 F D2,48
L' D' R2 D R F B2 D L2 R' B U2 D R2 D' R U' D R' B L' B,x2,D R D L' U B',B2 U' B' R2 D U R2 D' B2,F U B' U F R' B F2 L2,D2 F L' D' L' D' F' R' B D B R D',L F U' F' L2 B2 D' B' D B' L,48
F2 L F' D' R2 D2 U R2 U D2 R2 D2 F U' L U2 D F U2 R',x2,U R' B2 D B R2,F2 D2 B' D2 U' F2 U',B' F R' U2 R B U2 F' L2,F2 U2 R' F R B' R2 B U F2 U F2 U2 F,L' B D' B2 R2 B2 D B' L D2 F' U2 F D2,50
R' D' L' U2 R D2 B2 F D' F R2 L' D2 B U F2 L B U D2 F' B U' L',x2,L R2 B2 D B F',D' R B D' B' R' B2 D U,L2 U' L D2 F' L' F D2 U L2,B2 F' D' R' F' R F2 D' F' D2 B R2 B F,U2 F' L' B D2 F' R F D2 B2 L B F U2,53
D F2 D' B U' F' B' U2 L2 B' L2 B2 R' L' D' B D2 B L' U2 F2 L2 U2 R,x2,F2 R2 B' D' L R,L R' B' F' U' B L' R U2,B2 F2 L2 B R' F' D2 U B U' F' L',B D' B' F2 U' B' U' R' U R B2 F2 D B',U2 F' L' B D2 F' R F D2 B2 L B F U2,55
D2 B' U R' F' R F2 L' U' D2 F2 U' B2 U' D' B L D R2 B2,x2,U B2 L' R2 B F2,U2 L D2 U2 B' D2 U L',L F' D' L D B' F' R F2 U B L',F' L B F' U2 B' F2 U' F' U' L' U R2 F,L' B D' B2 R2 B2 D B' L D2 F' U2 F D2,54
U' D F2 B U2 F U D L' U B' L R' U2 L2 B' U' B' D L2 R F L2 B2 D',x2,B2 D R' U2 L2 R2,B' F' L2 R' B F D' U2 B2,B U2 L R B R2 B' L' R U2 B',D B F D2 R' B R B' D2 F' D2 R D2 B' D',D F L F2 D2 B R B' D2 F L' D',53
F2 R' B' R' L F' L2 B' L D' F B D F U' F L B' D2 L D' L' R2,x2,R' F' U R' B2,B2 U' B R2 D' U R2 B2,B L' D B' L B2 D2 B' D B',U' F U B' U2 F' D' F U F' D U B,L' B2 U F U' F' U2 L2 D' B' D L2 U2 B2 L,51
