scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
F2 L F' D' R2 D2 U R2 U D2 R2 D2 F U' L U2 D F U2 R',x2,R U' B L2 U F2,R2 U' F' L2 B R2 B' D2 R2,B2 R F2 U2 B2 L F2 D2,B' F D F D' B2 F2 R F R F' R' B',B2 U' B F' L2 B' F U' B2,45
F2 R' B' R' L F' L2 B' L D' F B D F U' F L B' D2 L D' L' R2,x2,D2 U R D' R2 B2,R2 B' R2 U B U2 R2 U,B' D' F R U2 R' F' D B' U B2,B' F2 D' L2 D L2 B' U B U' F2 U B,R2 B F R B2 D2 B2 R B' F',48
D2 B U' D' B' L B2 U D' F2 R2 U2 B F2 L D2 F R F' U,x2,L' B' R D,U' B' D2 L' D L' B2 L D B',D2 B' U B' F' R2 F2 R' B2 F' D2,R2 F2 R F2 U2 B' L B U2 R2 B R' B',R2 B F R B2 D2 B2 R B' F',48
U' D F2 B U2 F U D L' U B' L R' U2 L2 B' U' B' D L2 R F L2 B2 D',x2,D' R2 B D2 R D',R D' L2 R' D2 B' L2 D B',B F' R D' B' D2 B2 R' F U B2,B U' B U F' U2 L2 U2 F U' B' U B',D F' D' U L D L' D U' F D2,50
D' U F2 R2 L' B' R F R U L' U' R' D F' L2 D F' R2 B2 F' U' F2 L2,x2,F2 L F' L' R',U' B U' F2 D' R' F2 L,L B2 U' B L2 U2 L2 B U' F U F',B U' B2 D' B2 U L' F R' F' L B' D,D2 F' D' U L D' L' D U' F D',49
R' D' L' U2 R D2 B2 F D' F R2 L' D2 B U F2 L B U D2 F' B U' L',x2,B2 L' F' U' F,U F2 R F D2 B2 F L' U',F2 U' L' F' D L' F' L2 D' U F2,D R2 F D' F D R F R' F2 R2 D',B2 U B F' L2 B' F U B2,46
L' D' R2 D R F B2 D L2 R' B U2 D R2 D' R U' D R' B L' B,x2,D L R D U,B F2 R' F' U B' R' F',B' U F L' B L F2 L2 F L,B D B R' F R B' U F U' F' D' B',,36
D F2 D' B U' F' B' U2 L2 B' L2 B2 R' L' D' B D2 B L' U2 F2 L2 U2 R,x2,R' D B2 F' D R,F R' B' U' R2 B' F' L' U',L' D2 F' D' F' U L U' F' L' F2 D',F R U2 B L' F L F' L2 B' U2 R',B2 U B F' L2 B' F U B2,48
B D' B2 F R' B2 F2 R F B2 U2 L' F' R2 U L2 D L' U B2 L' B U2 B2 U',x2,F' L' D' U2 L2,D U2 L D' F2 R' F2 L B',B L' B' L U F' U2 R2 B' D2 R2,B R F2 R2 F' R' F R' B' D B F2 R' B',B2 U B F' L2 B' F U B2,48
D2 B' U R' F' R F2 L' U' D2 F2 U' B2 U' D' B L D R2 B2,x2,F' U' L' R F2,F R B' F' D B2 L2 D' B',B' F' U L' R' F' L R U' F U B,B F R' D F' D' R D U F D' F' U' B',U B L D' U B2 D U' L B' U',51
