scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
U2 R2 D' U' F R2 D' L2 F2 B U2 D' R2 F R L2 B' D2 B' R' F' B' D2 L B2,x2,L2 R' D B U' F',L' B' D' R2 B F U L F2,L2 R U2 B' U' R B U' L F L F2,L D R B' L R B' R' B L' R' D' L',R' D F2 D' R B2 R' D F2 D' R B2,52
B2 L R2 B2 L2 B U' B R2 D2 U' L' R B L F B2 R B2 U2 L2 F2,x2,L U2 L' D',R' F' L2 R D F2 U F D',F L R' B' R' B L' R F',D' U F D2 L2 B D2 B' L2 F D' U' F2,U L' F2 L B L' F2 L B' U',45
R' U F' U F' D' U2 B R2 U F D2 B F2 U2 B U R B' D L B2 L B2,x2,R' U F L U,L2 U' L B L' U' B' U2 L,R D' F D F' D' L2 U2 L F2 L D,D' R' F R' F' D R F D2 R D R F',F R' F' L2 F R F' L2,47
L2 R' B2 U D R B' D2 R L2 B' F D2 B' L2 U2 R' F D B2 D' U' R2,x2,U R B2 L B2 D',U' R' F2 L' F2 U2 F2 U' R,U L2 R2 U R' B' D2 B R U' L2 U',F2 R2 D B U2 B L B D L B2 F' U2 B',U' B L' F2 L B' L' F2 L U,51
R' D R U2 B' U B F2 L' R2 D' B2 F2 R2 U' R2 B' D L B2 D' U2,x2,B U2 R' B' U',R F' U L2 U' F' L' U' L,F' D' U F' R' D U F U R D U,B' D U2 F' R B2 U B2 R' F D' U2 B,U' L' F2 L B L' F2 L B' U,49
B D F2 B' U L' R' F L2 F L2 B U' B L2 F' U2 F D' R D' F U',x2,L U2 B' L B R,L B U L2 U' L B',B2 F2 L2 R F L R' D' L B2 F2,L F2 D R B R' B' U' B D' U F2 L',U L' F2 L B L' F2 L B' U',47
U L R2 D2 L F' B2 D B' L2 B D L2 F L' F L2 D' L F D R,x2,F2 D U B L,F' D2 F L2 U B U L2,R' F' L B' D' R2 B' D B2 L' F,R F R2 D' R2 D2 R2 D2 R' D' R' F' R,,37
U2 L R' D' F2 B2 D2 R F R' B' D2 U L2 F2 L D B D B' U' L D',x2,D' R' F D' L' B',F' R U2 L' U2 L' F L,R2 B L' U2 L U2 L2 F L' B' U2,L' F2 L D B R2 U F2 U' B' F' D' F',B2 R' D F2 D' R B2 R' D F2 D' R,50
D2 F' R D' F R' L B L' B L2 U2 D F U L2 U2 F' U' F2,x2,R B R2 U' B R',U2 R' B' U' R B U2 F R,R D2 B D L R2 B' R2 U' L' D,F2 R' D' L R' D F' R' F L' R2 D F2,U2 R D' R' U2 R D R',47
R' B' L' R' B' D F2 B L' U2 D2 F2 L R2 B' D2 U' R2 U2 F' D' L2,x2,F2 D R' B,U F2 L' U' R2 F2 R F,R B2 L2 F L R' D L R B2 R,L2 B F2 U' R2 U F' R2 B U F2 U B2 L2,U' B L' F2 L B' L' F2 L U,47
