scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
F2 L F' D' R2 D2 U R2 U D2 R2 D2 F U' L U2 D F U2 R',x2,R' D F' U2 B',L' R U' F U R',L U' B' F L D' L' B F' U F L',R' B' R2 B' R F R D R' D B2 F' R,,36
D2 B U' D' B' L B2 U D' F2 R2 U2 B F2 L D2 F R F' U,x2,F D' R' B' F' R2,D' F L2 D2 F D' L2 F2 L',B2 R' D' L' R F L B2,D2 L2 B' R' D' R2 D R2 B L2 R D2,D' B' D2 L' D' L D' B D L B' L',47
F2 R' B' R' L F' L2 B' L D' F B D F U' F L B' D2 L D' L' R2,x2,F' R2 U' F2 D2,R2 U' R F2 U R F2 R,F' D U L2 B D2 L2 D' U' L F',U2 R B2 R' B' D' R' D R B' R' U2,B R B' L B L' B R' B' R D2 R D2 R2,50
D' U F2 R2 L' B' R F R U L' U' R' D F' L2 D F' R2 B2 F' U' F2 L2,x2,B2 F' L' R2 U B2,U' F D R' F D' U L2,B' L2 R U' R' B F' D F D F,R' B D2 B' R2 B D2 F L B' L' F' R',B R B' L B L' B R' B' R D2 R D2 R2,52
B D' B2 F R' B2 F2 R F B2 U2 L' F' R2 U L2 D L' U B2 L' B U2 B2 U',x2,F2 U2 R F' L' B',F' L B2 D' B' L B' F,D L R' F2 D L D' U B2 F L' U,L' B' D R' F' R F D R D2 B L,R' U L2 F' L B D L' D' F L B' L R,52
L' D' R2 D R F B2 D L2 R' B U2 D R2 D' R U' D R' B L' B,x2,D R B2 U R2 B,B D2 B' F2 R U' F L' R',R2 B' L U' L F' R2 B D' L D' F,L D' R2 D B D' R2 F' U' F D L',B D F' D2 B R2 B' R2 D B' D2 F D2,52
U' D F2 B U2 F U D L' U B' L R' U2 L2 B' U' B' D L2 R F L2 B2 D',x2,L B' D F2,R' D' L B' L2 B' D R,D' U L2 D' F' L2 R2 B' R2 B2 D' B2 R2,B2 D2 B' D R2 B R2 D L' D' L D B',L F' D' F' U' B2 U' F D' B' R2 D2 F L,52
D F2 D' B U' F' B' U2 L2 B' L2 B2 R' L' D' B D2 B L' U2 F2 L2 U2 R,x2,D' B' U2 B R,F' L U2 R2 F U' R' U' F,D' U' B L' D2 U2 R' B F' D2 F' D U,R' U2 B F2 D B' F L' F U2 R,U2 B2 L U' L' B2 R2 D' R' D R' U2,50
D2 B' U R' F' R F2 L' U' D2 F2 U' B2 U' D' B L D R2 B2,x2,R U' F2 R B',L2 R' B D' L B' L R,F' L' B F' D F' L' B F' D B2,B2 R2 U F R' D' B R B' F' U' R' B2,R' U R D B2 U' B' U' B U2 B2 D' U',50
R' D' L' U2 R D2 B2 F D' F R2 L' D2 B U F2 L B U D2 F' B U' L',x2,F D' R2 B2 D',D U2 B' U2 F' R' D' R,B U2 F' D' B' U R U L2 U' F' U,L2 F' U R' F2 L F' L' F' U R U2 F L2,B D F' D2 B R2 B' R2 D B' D2 F D2,52
