scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
B2 R F' R U F' D' U2 B' D2 L U D F L R F2 R2 L' U F' B2 U L' B',x2,F' U' L U' B D,B U' L' F2 R2 B' F2 U',U2 B U2 L2 U L U' L B',R' F2 D' R' D2 R D F D2 F R,L2 U F' R2 F U' L2 U F' R2 F U',46
F' R L' B' L' F2 B R2 U F2 D B' F2 D' B D' U2 F' R' D',x2,B U' F' D L' R',F2 R2 B2 F2 U2 L B2,L2 B L' B' L' D' B2 D B2,L2 D' F2 L' D' L R D' R' D F2 D L2,U' F' L' F L' U2 R B' R' U2 L2 U,47
L D' F B' R' B' L F' D R U R U L' F2 B2 R B2 F L' F2,x2,B2 L' F2 U2 L2 F2,U2 B' L B F R' F',B R' U2 L2 U' L' U' R B',B2 U' F U2 B' U2 B' U' F' L2 B L2 U,U' F' L' F L' U2 R B' R' U2 L2 U,47
B R' B R F' R2 F' D' F' L2 D' R D2 B2 F2 U' F' U2 F D B' R2 U R2 U,x2,D' U' B' D',F' L' D B D' L F2 R F',B L R2 U L2 U' L R2 B',D2 B2 D L R' U2 L U L2 R D,,33
D F R L2 D' B' R2 L2 F' R' D B' L2 B' R L2 B2 U2 L' B',x2,L2 R2 D2 R2 F,L2 B' L' F2 D F2 L' U',R2 D2 B D' F' D B' D2 R2,F U B U' B2 U B2 D B' U' B D' F',U' F L' U' R U' B' U2 L U' R' F' U2,48
B' R2 D' L2 U F R' F B' U2 R' B' U' R' F' U2 L U F' B2 D2 L,x2,B' D R2 D L,U' F R' U2 R' U' F',L2 D' R' B' U' R B D L2,R D B R' F2 R2 D R2 F2 R D' B' R',B' U' L2 U B F2 D R' B D2 B' R D' F2,48
U R2 L' B U2 L2 U F2 D B2 U L U2 R' D2 L F' U' D2 F2 U',x2,R U2 B R' D' L' D,B2 L2 B2 F R' F R' D F2,R' F' L' F U' L' U R B' L2,R' U' F U' F2 L D' B2 D' B2 D2 F L' R,L D L' D2 L2 D U B D' B' U' L2 D,53
L2 D F' L' F' L2 F' U' D F2 R' L B2 F' L' R2 F B2 R' L U L2,x2,D2 B' D',F2 U' R2 D R F2 D2,U' L' U B F' L B L' B' F,L' D2 R' U2 R' U' R2 D L' B2 L D L,U' F L' U' R U' B' U2 L U' R' F' U2,46
L2 R2 U2 R' F U2 B2 R' D2 U' L' B2 D' F U' D F B2 R D2 L2,x2,L2 D U2 R' B2 D',B2 F' U2 B' L' F R2 B' U,B F' L B L' B2 R D R' F,D' B L2 R' U' R' U L2 B' R2 D2 L' F' L D',L D L' D2 L2 D U B D' B' U' L2 D,53
U B D B' U' R' D2 R' F U D2 R B F D2 R2 L' U2 B2 U2 F2 B D' L2,x2,L' D' L F2 D2,U' L F' L' D2 F' R2 F2,L B2 L2 D' R2 U' R2 D L,U B U' B L' U' B' U2 B L U B' U B' U',B' U' L2 U B F2 D R' B D2 B' R D' F2,51
