scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
F2 L F' D' R2 D2 U R2 U D2 R2 D2 F U' L U2 D F U2 R',x2,R B2 U F U2,B' L' U B2 F R' B' U2 F',U R' D2 B' F' R2 F R2 D2 B R U',B' L2 F L F' R F' L R' B D2,L' D' R D L D' R' D,45
D' U F2 R2 L' B' R F R U L' U' R' D F' L2 D F' R2 B2 F' U' F2 L2,x2,B D' R' D' U',B' L2 F' R' B' F D B2,R F R2 D' B2 D L' B2 R2 F' R' D,F2 R2 F' L2 F R2 F' L2 F',,34
D2 B U' D' B' L B2 U D' F2 R2 U2 B F2 L D2 F R F' U,x2,B R D2 B' U,R D L' D' B' R' U L2,D2 U B R2 U R2 U2 L B2 L' D B,B' R' B' L D' R' F' D L' R B2 F' U F,U' B D B' U B D' B',47
D F2 D' B U' F' B' U2 L2 B' L2 B2 R' L' D' B D2 B L' U2 F2 L2 U2 R,x2,L2 D2 B L2 D' U R,B2 D' B U' L' U B D2,L R F L' B2 R U' L' D2 L R2,B2 F' D B D' R D' R' D B F,R2 D2 R U2 R' D2 R U2 R,46
R' D' L' U2 R D2 B2 F D' F R2 L' D2 B U F2 L B U D2 F' B U' L',x2,F2 U2 R U F U,B2 U F2 D' B2 F2,R U2 F2 U F U' F U2 R',F' U' R2 D' U F' R2 F R2 F' D F,B' L2 B D2 F' D B D2 F D2 B' D L2,46
F2 R' B' R' L F' L2 B' L D' F B D F U' F L B' D2 L D' L' R2,x2,D U R' B D U2,U' R F L' B F' L2 R',B' R2 D' F' L' F D L F' L' R2 B,F' D2 U' L2 D2 L' F' L' F U B L B' F,B' L2 B D2 F' D B D2 F D2 B' D L2,53
L' D' R2 D R F B2 D L2 R' B U2 D R2 D' R U' D R' B L' B,x2,D B' L' F' R B2,B F' D' R' D2 B2 R' B F,R D L2 D' L D2 R' B L2 B' L' B2,B D' L B' U' B' L2 F L' R2 F' U' L2 B,R' D F2 D' R B2 R' D F2 D' R B2,53
U' D F2 B U2 F U D L' U B' L R' U2 L2 B' U' B' D L2 R F L2 B2 D',x2,L2 D F R D B2,R2 D' R' U' F2 L U R' U,R U2 R' D' L' F L D L F2 L',L' D' F2 D L R2 F2 R B' D2 B R' F2 R2,B' L2 B D2 F' D B D2 F D2 B' D L2,53
D2 B' U R' F' R F2 L' U' D2 F2 U' B2 U' D' B L D R2 B2,x2,L' U2 R2 F2 U,U R B2 U2 F' U2 L' B' R',L2 D2 L' R F L R' D L2,F' L U' L D2 U L U' L2 U L2 D2 L2 F,U' B D B' U B D' B',45
B D' B2 F R' B2 F2 R F B2 U2 L' F' R2 U L2 D L' U B2 L' B U2 B2 U',x2,B' R F2 R' F,L' F' D L F L2 R2 D' R2,B2 L2 B U B U' R' B R' F2 R2 D,U2 F' L2 R' B' R B F2 D B' D' F2 L2 F U2,D L2 D R2 D' L2 D R2 D2,50
