scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
L2 R' B2 U D R B' D2 R L2 B' F D2 B' L2 U2 R' F D B2 D' U' R2,x2,B2 R' F R B,B' L D' B' F' D2 F L2 B' D',F D' F' L' R' B' R' B L R2,B2 U' F' L' F' L F L U' F U2 B2,U' B U' L' D' R' B' R D L U2,48
R' U F' U F' D' U2 B R2 U F D2 B F2 U2 B U R B' D L B2 L B2,x2,F' D2 B2 R2 D',U R' U L' R2 U B2 L R',B2 R B2 R' F D R' D' B2 D' F' R',R' U' R' B2 D' R D B2 R B2 U R,F D R B' F D2 B F' R D' F',49
B2 L R2 B2 L2 B U' B R2 D2 U' L' R B L F B2 R B2 U2 L2 F2,x2,B' R' F' U',L2 B2 R' F2 D' F2 R B' L2,R D' L2 R' B R' B' L' B2 L' R D',U2 R B R B' R2 B' U2 F' L F' L' F2,R' U' R D U B2 U2 B' U B U B2 D',51
R' B' L' R' B' D F2 B L' U2 D2 F2 L R2 B' D2 U' R2 U2 F' D' L2,x2,B' R B2 R2 D L',F' D L B2 F' D' B' F2,B U R' U' R' B' R,F2 U2 B2 U' B' U B' D U2 L2 D' F2,U' B U' L' D' R' B' R D L U2,44
R' D R U2 B' U B F2 L' R2 D' B2 F2 R2 U' R2 B' D L B2 D' U2,x2,L' F2 D' R F' L,F' U' F D2 L' U F2 D2 L,U2 F D' L B' L' F' U' R U' B',U2 R B R B2 U' L U' L' D2 F L' F' D2,F D R' B' F D2 B F' R' D' F',51
D2 F' R D' F R' L B L' B L2 U2 D F U L2 U2 F' U' F2,x2,U' B2 U2 L' R2 F',R U2 B' F R2 F' L B R',R2 F2 L2 D2 L F2 U' F' L F R2 U2,R' D U' B D' B' R' B' R U R,D U L D2 B2 D2 L D' U' L2,48
U2 R2 D' U' F R2 D' L2 F2 B U2 D' R2 F R L2 B' D2 B' R' F' B' D2 L B2,x2,L D' L2 U2 F',D2 L D B U2 R U2 B2 D,U' F2 L2 D' L' B L' D F' R' F' R2,R' U2 R U B2 F' U F U' L U' L' U,R2 F U' R F' U L2 R2 D' B R' D B' L2,53
U2 L R' D' F2 B2 D2 R F R' B' D2 U L2 F2 L D B D B' U' L D',x2,L F L' B U2 F2,L' R' B2 R' D' B D L2 R2 B2,D' F R F' R' D F2 D' F2,F' U B L2 B L' U' L' F' D' L' D F2,L2 D U L' D2 B2 D2 L' D' U',48
U L R2 D2 L F' B2 D B' L2 B D L2 F L' F L2 D' L F D R,x2,R2 D2 U R' D B2,U B U R D2 U2 L2 D2,U B F' L2 F R B' R' U' B U2,R' U' B2 U R' D2 U' L' D' L D' B2 U,B R B R2 F' U' B' U B F R2 B2 R',51
B D F2 B' U L' R' F L2 F L2 B U' B L2 F' U2 F D' R D' F U',x2,F2 D' L2 B' U F',D' U B U F D U2 L',R' U R' F D' B F2 U2 L2 F2 D F' U,U R B' U2 B R' F D' F2 L2 F2 D F' U',F D R' B' F D2 B F' R' D' F',52
