scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
D2 B U' D' B' L B2 U D' F2 R2 U2 B F2 L D2 F R F' U,x2,U F2 L' D R',L2 B' L' U2 L B' R' B2 L,D F' D2 U2 B U2 R D U' B' U,L' F2 L F R' D2 R F U L' U' F',F2 U' R2 U' B' U F' U2 B' U' F' D' L2,50
U' D F2 B U2 F U D L' U B' L R' U2 L2 B' U' B' D L2 R F L2 B2 D',x2,R2 F L' F' R2,D F' D' R2 F2 R' F2 R2,U2 F2 D' L B' D' B2 D2 F L' U F,D F L2 D2 R U2 R B2 U2 R2 D' F D2,R' B2 U2 F R' F R F2 U2 B L B R,51
R' D' L' U2 R D2 B2 F D' F R2 L' D2 B U F2 L B U D2 F' B U' L',x2,F L2 U L2 D2 F',F2 D' L2 F' D U' R F' U,D' F R' B F' U B' R D U' B' U,D' F' D2 R U F L' F2 L U' R' D2 F,L2 D' L2 D2 F2 D L2 D2 F2 D' F2 L2 D2 F2,54
L' D' R2 D R F B2 D L2 R' B U2 D R2 D' R U' D R' B L' B,x2,D L2 D2 L' D U,D F2 D' B2 D' F' D B2 L',F2 U F D2 L R' F2 U' L' R D2 U F2,R' D2 L D F L F' L' R2 U L2 U' R' F2,F2 U' R2 U' B' U F' U2 B' U' F' D' L2,55
F2 L F' D' R2 D2 U R2 U D2 R2 D2 F U' L U2 D F U2 R',x2,R' F2 L' B U',B' U L B2 R' D' F' D B',D' R D2 U2 L' D' B F' L2 B' F,B D' F2 R F' D2 R' D2 F' D R D' R' B',D F D' U' R2 B R' B U' B' L U B' U R',54
F2 R' B' R' L F' L2 B' L D' F B D F U' F L B' D2 L D' L' R2,x2,L R F2 U B' D',D' F' U2 B2 D' R2 D2 R U2,F2 D' U B' L2 D2 R2 D U' R' B2 D2,L D' F L' D' B D' B' L2 F' L' F' D,R U' B U' L' B U B' R B' R2 D U F' D',55
D' U F2 R2 L' B' R F R U L' U' R' D F' L2 D F' R2 B2 F' U' F2 L2,x2,F U2 R' D F,F2 D B D2 F2 R B2 U' B,F' D2 B2 F' D R U L2 D U2 L' U',L' D' U' B U F' L D L' F2 U' B' F' D U,B' D2 B2 D U R D' R' U' B2 D B D,54
D F2 D' B U' F' B' U2 L2 B' L2 B2 R' L' D' B D2 B L' U2 F2 L2 U2 R,x2,U' F' R2 D2,B2 F U' B2 U' F2 D2 F U,B' D F2 L B' F U' B F D' B,D' B2 R F R F2 U F2 U' F' R2 B2 D,L2 D' L2 D2 F2 D L2 D2 F2 D' F2 L2 D2 F2,51
D2 B' U R' F' R F2 L' U' D2 F2 U' B2 U' D' B L D R2 B2,x2,L2 B2 R' D L' B,F' D L D L' D' L2 F,U B D U' L' D2 R2 D U' B2 U,L2 D' B R D2 F2 D F R F' R2 D2 B' L,R' B2 U2 F R' F R F2 U2 B L B R,52
B D' B2 F R' B2 F2 R F B2 U2 L' F' R2 U L2 D L' U B2 L' B U2 B2 U',x2,U2 L' U' B' D',U B' U R B U2 L',U2 L' D U' F U' L D' U B' U',U L U' B R2 U L' D L2 D' L U' R2 B',R U' B U' L' B U B' R B' R2 D U F' D',52
